date,MNG
2015-09-15,901.137
2015-09-16,877.756
2015-09-17,876.782
2015-09-18,876.782
2015-09-21,876.782
2015-09-22,877.756
2015-09-23,877.756
2015-09-28,897.24
2015-09-29,906.008
2015-09-30,897.24
2015-10-01,897.24
2015-10-02,897.24
2015-10-05,906.008
2015-10-06,907.469
2015-10-07,908.443
2015-10-08,906.982
2015-10-09,906.982
2015-10-12,954.718
2015-10-13,936.208
2015-10-14,963.486
2015-10-16,935.234
2015-10-19,988.815
2015-10-20,988.815
2015-10-21,988.815
2015-10-22,946.924
2015-10-23,944.976
2015-10-26,944.976
2015-10-27,925.492
2015-10-28,944.976
2015-10-29,944.976
2015-10-30,926.466
2015-11-02,926.466
2015-11-03,920.621
2015-11-04,920.621
2015-11-05,922.666
2015-11-09,922.666
2015-11-10,895.291
2015-11-11,895.291
2015-11-12,877.756
2015-11-13,828.364
2015-11-16,828.071
2015-11-17,834.891
2015-11-19,834.891
2015-11-20,834.891
2015-11-23,818.329
2015-11-24,837.813
2015-11-25,837.813
2015-11-26,884.575
2015-11-27,837.813
2015-11-30,808.587
2015-12-01,855.349
2015-12-02,837.813
2015-12-03,837.813
2015-12-04,821.252
2015-12-07,798.845
2015-12-08,836.839
2015-12-09,789.103
2015-12-10,778.387
2015-12-11,731.723
2015-12-14,711.167
2015-12-15,730.651
2015-12-16,720.909
2015-12-17,701.328
2015-12-18,662.457
2015-12-21,681.941
2015-12-22,662.457
2015-12-23,681.844
2015-12-28,677.07
2015-12-29,642.973
2015-12-30,633.231
2015-12-31,671.225
2016-01-04,671.225
2016-01-05,642.973
2016-01-06,677.07
2016-01-07,643.947
2016-01-08,615.208
2016-01-12,580.624
2016-01-13,550.521
2016-01-14,498.402
2016-01-15,528.212
2016-01-18,540.682
2016-01-19,540.682
2016-01-20,535.811
2016-01-21,535.811
2016-01-22,517.691
2016-01-25,548.573
2016-01-26,545.553
2016-01-27,527.53
2016-01-28,552.372
2016-01-29,519.25
2016-02-01,506.585
2016-02-02,476.19
2016-02-03,495.869
2016-02-04,520.029
2016-02-05,489.049
2016-02-08,487.101
2016-02-09,485.152
2016-02-10,485.152
2016-02-11,513.307
2016-02-12,483.204
2016-02-15,511.456
2016-02-16,511.456
2016-02-17,542.143
2016-02-18,596.309
2016-02-19,655.93
2016-02-22,592.315
2016-02-23,566.011
2016-02-24,591.828
2016-02-25,574.779
2016-02-26,540.292
2016-02-29,535.811
2016-03-01,535.811
2016-03-02,535.811
2016-03-03,510.579
2016-03-04,511.553
2016-03-07,501.714
2016-03-08,502.786
2016-03-09,531.914
2016-03-10,511.456
2016-03-11,533.863
2016-03-14,530.94
2016-03-15,551.398
2016-03-16,545.553
2016-03-17,550.424
2016-03-18,523.146
2016-03-21,554.516
2016-03-22,604.005
2016-03-23,640.245
2016-03-24,642.876
2016-03-25,641.804
2016-03-28,606.441
2016-03-29,613.747
2016-03-30,613.747
2016-03-31,623.489
2016-04-01,586.469
2016-04-04,621.638
2016-04-05,630.309
2016-04-06,613.747
2016-04-07,633.231
2016-04-08,623.489
2016-04-11,660.898
2016-04-12,681.941
2016-04-13,730.651
2016-04-14,774.49
2016-04-15,851.939
2016-04-18,866.942
2016-04-19,816.381
2016-04-20,857.298
2016-04-21,813.458
2016-04-22,779.361
2016-04-25,808.587
2016-04-26,760.852
2016-04-27,803.716
2016-04-28,796.897
2016-04-29,793.877
2016-05-02,820.083
2016-05-03,820.083
2016-05-04,869.28
2016-05-05,876.782
2016-05-06,861.194
2016-05-09,871.911
2016-05-10,890.42
2016-05-11,896.266
2016-05-12,895.097
2016-05-13,876.782
2016-05-16,871.911
2016-05-17,822.226
2016-05-18,847.556
2016-05-19,847.556
2016-05-20,828.071
2016-05-23,828.071
2016-05-24,798.845
2016-05-25,828.071
2016-05-26,828.071
2016-05-27,826.123
2016-05-30,826.123
2016-05-31,778.387
2016-06-01,821.155
2016-06-02,821.155
2016-06-03,821.155
2016-06-06,772.639
2016-06-07,772.639
2016-06-08,772.639
2016-06-09,752.084
2016-06-10,730.651
2016-06-13,773.516
2016-06-14,773.516
2016-06-15,767.671
2016-06-16,735.62
2016-06-17,764.748
2016-06-20,764.748
2016-06-21,764.748
2016-06-22,745.264
2016-06-23,700.548
2016-06-24,742.537
2016-06-27,774.49
2016-06-28,774.296
2016-06-29,729.19
2016-06-30,742.342
2016-07-01,740.393
2016-07-04,759.877
2016-07-05,759.877
2016-07-11,759.877
2016-07-12,759.877
2016-07-13,759.877
2016-07-14,759.877
2016-07-15,750.135
2016-07-18,750.135
2016-07-19,750.135
2016-07-20,720.909
2016-07-21,720.909
2016-07-22,750.135
2016-07-25,758.903
2016-07-26,834.793
2016-07-27,918.185
2016-07-28,925.492
2016-07-29,910.879
2016-08-01,912.827
2016-08-02,859.246
2016-08-03,871.911
2016-08-04,837.911
2016-08-05,828.071
2016-08-08,833.917
2016-08-09,842.685
2016-08-10,840.249
2016-08-11,756.273
2016-08-12,757.929
2016-08-15,779.361
2016-08-16,779.264
2016-08-17,779.361
2016-08-18,779.361
2016-08-19,779.361
2016-08-22,779.361
2016-08-23,774.49
2016-08-24,774.49
2016-08-25,769.619
2016-08-26,755.006
2016-08-29,755.006
2016-08-30,788.129
2016-08-31,731.138
2016-09-01,704.348
2016-09-02,730.651
2016-09-05,730.651
2016-09-06,730.651
2016-09-07,730.651
2016-09-08,730.651
2016-09-09,736.497
2016-09-14,755.883
2016-09-15,763.579
2016-09-16,740.393
2016-09-19,744.29
2016-09-20,768.645
2016-09-21,755.006
2016-09-22,766.697
2016-09-23,761.826
2016-09-26,752.084
2016-09-27,752.084
2016-09-28,752.084
2016-09-29,755.006
2016-09-30,766.405
2016-10-04,766.405
2016-10-05,766.405
2016-10-06,740.393
2016-10-07,755.006
2016-10-10,759.877
2016-10-11,779.361
2016-10-12,793.974
2016-10-13,793.0
2016-10-14,789.103
2016-10-17,777.413
2016-10-18,782.284
2016-10-19,782.284
2016-10-20,787.155
2016-10-21,764.748
2016-10-24,755.006
2016-10-25,755.006
2016-10-26,756.955
2016-10-27,750.233
2016-10-28,755.006
2016-10-31,756.955
2016-11-01,759.877
2016-11-02,767.671
2016-11-03,766.697
2016-11-04,767.574
2016-11-07,779.361
2016-11-08,806.639
2016-11-09,847.556
2016-11-10,890.42
2016-11-11,857.298
2016-11-14,828.071
2016-11-15,851.355
2016-11-16,847.556
2016-11-17,849.504
2016-11-21,848.53
2016-11-22,834.891
2016-11-23,828.071
2016-11-24,850.478
2016-11-25,847.556
2016-11-28,837.911
2016-11-29,837.911
2016-11-30,823.2
2016-12-01,832.942
2016-12-02,847.556
2016-12-05,847.556
2016-12-06,847.556
2016-12-07,886.426
2016-12-08,857.298
2016-12-09,885.549
2016-12-14,868.111
2016-12-15,871.911
2016-12-16,904.059
2016-12-19,961.537
2016-12-20,948.385
2016-12-21,939.13
2016-12-22,964.46
2016-12-23,1008.299
2016-12-26,975.176
2016-12-27,954.718
2016-12-28,944.976
2016-12-29,954.718
2016-12-30,953.744
2017-01-02,940.105
2017-01-03,948.872
2017-01-04,979.073
2017-01-05,1011.221
2017-01-06,975.176
2017-01-09,986.866
2017-01-10,998.557
2017-01-12,989.789
2017-01-13,985.892
2017-01-16,988.815
2017-01-17,979.073
2017-01-18,983.944
2017-01-19,983.944
2017-01-20,1002.454
2017-01-23,1003.428
2017-01-24,1018.041
2017-01-25,1009.273
2017-01-26,1013.17
2017-01-27,1059.931
2017-01-30,1115.461
2017-01-31,1149.558
2017-02-01,1120.332
2017-02-02,1120.332
2017-02-03,1100.848
2017-02-06,1144.687
2017-02-07,1130.074
2017-02-08,1130.074
2017-02-09,1120.332
2017-02-10,1134.945
2017-02-13,1241.133
2017-02-14,1208.01
2017-02-15,1185.604
2017-02-16,1169.042
2017-02-17,1144.687
2017-02-20,1130.074
2017-02-21,1144.687
2017-02-22,1131.048
2017-02-23,1114.487
2017-02-24,1091.106
2017-02-27,1110.59
2017-02-28,1113.513
2017-03-01,1113.513
2017-03-02,1178.784
2017-03-03,1192.423
2017-03-06,1169.042
2017-03-07,1193.397
2017-03-08,1213.855
2017-03-09,1221.649
2017-03-10,1265.488
2017-03-13,1266.462
2017-03-14,1266.462
2017-03-15,1336.605
2017-03-16,1272.307
2017-03-17,1276.204
2017-03-20,1266.462
2017-03-21,1276.204
2017-03-22,1266.462
2017-03-23,1188.526
2017-03-24,1170.016
2017-03-27,1172.939
2017-03-28,1172.939
2017-03-30,1199.242
2017-03-31,1081.364
2017-04-03,1120.332
2017-04-04,1118.384
2017-04-05,1110.59
2017-04-06,1112.538
2017-04-07,1112.538
2017-04-10,1093.054
2017-04-11,1125.203
2017-04-12,1217.752
2017-04-13,1218.726
2017-04-14,1235.288
2017-04-17,1217.752
2017-04-18,1219.701
2017-04-19,1220.675
2017-04-20,1220.675
2017-04-21,1208.01
2017-04-24,1200.217
2017-04-25,1246.004
2017-04-26,1246.004
2017-04-27,1237.236
2017-04-28,1242.107
2017-05-02,1217.752
2017-05-03,1252.823
2017-05-04,1256.72
2017-05-05,1277.178
2017-05-08,1283.024
2017-05-09,1289.843
2017-05-10,1310.301
2017-05-11,1314.198
2017-05-12,1313.224
2017-05-15,1307.379
2017-05-16,1302.508
2017-05-17,1315.172
2017-05-18,1315.172
2017-05-19,1310.301
2017-05-22,1321.992
2017-05-23,1313.224
2017-05-24,1295.688
2017-05-25,1299.585
2017-05-26,1296.663
2017-05-29,1296.663
2017-05-30,1305.43
2017-05-31,1305.43
2017-06-01,1295.688
2017-06-02,1314.198
2017-06-05,1334.656
2017-06-06,1324.914
2017-06-07,1324.914
2017-06-08,1315.172
2017-06-09,1315.172
2017-06-12,1315.172
2017-06-13,1295.688
2017-06-14,1287.895
2017-06-15,1284.972
2017-06-16,1276.204
2017-06-19,1308.353
2017-06-20,1298.997
2017-06-21,1316.724
2017-06-22,1329.527
2017-06-23,1310.815
2017-06-28,1306.876
2017-06-29,1348.239
2017-06-30,1348.239
2017-07-03,1348.239
2017-07-04,1329.527
2017-07-05,1348.239
2017-07-06,1341.345
2017-07-07,1467.404
2017-07-10,1467.404
2017-07-11,1476.268
2017-07-12,1487.101
2017-07-13,1457.556
2017-07-14,1477.253
2017-07-17,1449.677
2017-07-18,1447.707
2017-07-19,1446.723
2017-07-20,1472.328
2017-07-21,1447.707
2017-07-24,1438.844
2017-07-25,1476.268
2017-07-26,1437.859
2017-07-27,1496.949
2017-07-28,1575.736
2017-07-31,1578.691
2017-08-01,1536.343
2017-08-02,1536.343
2017-08-03,1536.343
2017-08-04,1516.646
2017-08-07,1526.494
2017-08-08,1526.494
2017-08-09,1536.343
2017-08-10,1610.205
2017-08-11,1595.433
2017-08-15,1581.645
2017-08-16,1575.736
2017-08-17,1566.872
2017-08-18,1594.448
2017-08-22,1595.433
2017-08-23,1566.872
2017-08-24,1575.736
2017-08-25,1575.736
2017-08-28,1653.538
2017-08-29,1624.978
2017-08-30,1729.37
2017-08-31,1688.992
2017-09-04,1674.22
2017-09-05,1674.22
2017-09-06,1659.447
2017-09-07,1674.22
2017-09-08,1702.78
2017-09-11,1665.356
2017-09-12,1707.704
2017-09-13,1720.507
2017-09-14,1684.068
2017-09-15,1708.689
2017-09-18,1703.765
2017-09-19,1663.386
2017-09-20,1627.932
2017-09-21,1624.978
2017-09-25,1654.523
2017-09-26,1624.978
2017-09-27,1624.978
2017-09-28,1624.978
2017-09-29,1673.235
2017-10-02,1584.6
2017-10-03,1624.978
2017-10-04,1684.068
2017-10-05,1629.902
2017-10-06,1624.978
2017-10-09,1624.978
2017-10-10,1616.114
2017-10-11,1617.099
2017-10-12,1620.054
2017-10-13,1615.129
2017-10-16,1595.433
2017-10-17,1605.281
2017-10-18,1642.705
2017-10-19,1624.978
2017-10-20,1643.69
2017-10-23,1603.311
2017-10-24,1602.327
2017-10-25,1605.281
2017-10-26,1602.327
2017-10-27,1664.371
2017-10-30,1624.978
2017-10-31,1624.978
2017-11-01,1671.265
2017-11-02,1627.932
2017-11-03,1698.84
2017-11-07,1698.84
2017-11-08,1698.84
2017-11-09,1698.84
2017-11-10,1723.461
2017-11-13,1732.325
2017-11-14,1732.325
2017-11-15,1732.325
2017-11-16,1674.22
2017-11-17,1718.537
2017-11-20,1677.174
2017-11-21,1674.22
2017-11-22,1718.537
2017-11-23,1718.537
2017-11-24,1718.537
2017-11-27,1674.22
2017-11-28,1693.916
2017-11-29,1698.84
2017-11-30,1698.84
2017-12-04,1696.871
2017-12-05,1674.22
2017-12-06,1669.295
2017-12-07,1674.22
2017-12-08,1711.643
2017-12-11,1664.371
2017-12-12,1674.22
2017-12-13,1639.75
2017-12-14,1626.947
2017-12-15,1654.523
2017-12-18,1625.963
2017-12-19,1644.674
2017-12-20,1624.978
2017-12-21,1615.129
2017-12-22,1625.963
2017-12-25,1624.978
2017-12-26,1624.978
2017-12-27,1624.978
2017-12-28,1624.978
2017-12-29,1649.599
2018-01-02,1649.599
2018-01-03,1649.599
2018-01-04,1673.235
2018-01-05,1689.977
2018-01-08,1674.22
2018-01-09,1674.22
2018-01-10,1680.129
2018-01-12,1723.461
2018-01-15,1803.233
2018-01-16,1802.248
2018-01-17,1798.309
2018-01-18,1798.309
2018-01-19,1817.021
2018-01-22,1812.096
2018-01-23,1792.4
2018-01-24,1797.324
2018-01-25,1784.521
2018-01-26,1802.248
2018-01-29,1792.4
2018-01-30,1772.703
2018-01-31,1806.187
2018-02-01,1754.976
2018-02-02,1767.779
2018-02-05,1767.779
2018-02-06,1753.006
2018-02-07,1723.461
2018-02-08,1677.174
2018-02-09,1766.794
2018-02-12,1766.794
2018-02-13,1762.855
2018-02-14,1759.9
2018-02-15,1771.718
2018-02-16,1767.779
2018-02-19,1729.37
2018-02-20,1724.446
2018-02-21,1724.446
2018-02-22,1733.31
2018-02-23,1762.855
2018-02-26,1729.37
2018-02-27,1729.37
2018-02-28,1753.006
2018-03-01,1753.006
2018-03-02,1748.082
2018-03-05,1748.082
2018-03-06,1748.082
2018-03-07,1729.37
2018-03-08,1748.082
2018-03-09,1748.082
2018-03-12,1748.082
2018-03-13,1748.082
2018-03-14,1752.021
2018-03-15,1739.219
2018-03-16,1723.461
2018-03-19,1747.097
2018-03-20,1744.143
2018-03-21,1674.22
2018-03-22,1654.523
2018-03-23,1674.22
2018-03-26,1646.644
2018-03-27,1710.658
2018-03-28,1710.658
2018-03-29,1710.658
2018-03-30,1674.22
2018-04-02,1674.22
2018-04-03,1674.22
2018-04-04,1669.295
2018-04-05,1664.371
2018-04-06,1634.826
2018-04-09,1615.129
2018-04-10,1615.129
2018-04-11,1595.433
2018-04-12,1600.357
2018-04-13,1624.978
2018-04-16,1595.433
2018-04-17,1575.736
2018-04-18,1615.129
2018-04-19,1619.069
2018-04-20,1620.054
2018-04-23,1620.054
2018-04-24,1576.721
2018-04-25,1576.721
2018-04-26,1653.538
2018-04-27,1634.826
2018-04-30,1585.584
2018-05-02,1585.584
2018-05-03,1590.509
2018-05-04,1666.341
2018-05-07,1638.765
2018-05-08,1638.765
2018-05-09,1589.524
2018-05-10,1605.281
2018-05-11,1624.978
2018-05-14,1624.978
2018-05-15,1576.721
2018-05-16,1615.129
2018-05-17,1623.008
2018-05-18,1624.978
2018-05-21,1624.978
2018-05-22,1575.736
2018-05-23,1605.281
2018-05-24,1575.736
2018-05-25,1575.736
2018-05-28,1530.434
2018-05-29,1575.736
2018-05-30,1575.736
2018-05-31,1575.736
2018-06-01,1575.736
2018-06-04,1575.736
2018-06-05,1575.736
2018-06-06,1575.736
2018-06-07,1556.039
2018-06-08,1574.751
2018-06-11,1574.751
2018-06-12,1556.039
2018-06-13,1556.039
2018-06-14,1575.736
2018-06-18,1556.039
2018-06-19,1565.888
2018-06-20,1565.888
2018-06-21,1575.736
2018-06-22,1575.736
2018-06-25,1526.494
2018-06-26,1482.177
2018-06-27,1555.054
2018-06-28,1477.253
2018-06-29,1551.115
2018-07-02,1551.115
2018-07-03,1521.57
2018-07-04,1514.676
2018-07-05,1514.676
2018-07-06,1536.343
2018-07-09,1536.343
2018-07-10,1516.646
2018-07-11,1365.966
2018-07-12,1230.059
2018-07-13,1181.802
2018-07-16,1188.696
2018-07-17,1216.271
2018-07-18,1162.105
2018-07-19,1181.802
2018-07-20,1211.347
2018-07-23,1211.347
2018-07-24,1221.195
2018-07-25,1277.331
2018-07-26,1287.179
2018-07-27,1298.997
2018-07-31,1287.179
2018-08-01,1287.179
2018-08-02,1287.179
2018-08-03,1299.982
2018-08-06,1313.77
2018-08-07,1309.831
2018-08-08,1309.831
2018-08-09,1309.831
2018-08-10,1280.286
2018-08-13,1280.286
2018-08-15,1278.316
2018-08-16,1278.316
2018-08-17,1280.286
2018-08-24,1328.542
2018-08-27,1328.542
2018-08-28,1328.542
2018-08-29,1328.542
2018-08-30,1310.815
2018-08-31,1280.286
2018-09-03,1307.861
2018-09-04,1307.861
2018-09-05,1328.542
2018-09-06,1299.982
2018-09-07,1240.892
2018-09-10,1240.892
2018-09-12,1240.892
2018-09-13,1240.892
2018-09-14,1181.802
2018-09-17,1211.347
2018-09-18,1231.044
2018-09-19,1171.954
2018-09-20,1181.802
2018-09-21,1211.347
2018-09-24,1181.802
2018-09-25,1211.347
2018-09-26,1211.347
2018-09-27,1180.817
2018-09-28,1132.56
2018-10-01,1132.56
2018-10-02,1221.195
2018-10-03,1221.195
2018-10-04,1220.211
2018-10-05,1180.817
2018-10-08,1180.817
2018-10-09,1180.817
2018-10-10,1180.817
2018-10-11,1176.878
2018-10-12,1176.878
2018-10-15,1176.878
2018-10-16,1176.878
2018-10-17,1176.878
2018-10-18,1176.878
2018-10-19,1132.56
2018-10-22,1132.56
2018-10-23,1104.0
2018-10-24,1132.56
2018-10-25,1112.864
2018-10-26,1112.864
2018-10-29,1103.015
2018-10-30,1103.015
2018-10-31,1103.015
2018-11-01,1122.712
2018-11-02,1112.864
2018-11-05,1112.864
2018-11-07,1112.864
2018-11-08,1112.864
2018-11-09,1083.319
2018-11-12,1083.319
2018-11-13,1083.319
2018-11-14,1112.864
2018-11-15,1107.939
2018-11-16,1034.077
2018-11-19,1034.077
2018-11-22,1034.077
2018-11-23,1034.077
2018-11-26,1034.077
2018-11-27,1014.38
2018-11-28,1016.35
2018-11-29,1014.38
2018-11-30,1014.38
2018-12-03,994.683
2018-12-04,994.683
2018-12-05,994.683
2018-12-06,994.683
2018-12-07,984.835
2018-12-10,984.835
2018-12-11,984.835
2018-12-12,1022.259
2018-12-13,1009.456
2018-12-14,984.835
2018-12-17,984.835
2018-12-18,984.835
2018-12-19,984.835
2018-12-20,984.835
2018-12-21,997.638
2018-12-24,984.835
2018-12-25,958.244
2018-12-26,958.244
2018-12-27,984.835
2018-12-28,958.244
2018-12-31,888.321
2019-01-02,958.146
2019-01-03,958.146
2019-01-04,1034.077
2019-01-07,1034.077
2019-01-08,984.835
2019-01-09,984.835
2019-01-10,984.835
2019-01-14,1014.38
2019-01-15,1014.38
2019-01-16,1014.38
2019-01-17,1014.38
2019-01-18,984.835
2019-01-21,962.282
2019-01-22,984.835
2019-01-23,984.835
2019-01-24,984.835
2019-01-25,1016.35
2019-01-28,1077.409
2019-01-29,1062.637
2019-01-30,1043.925
2019-01-31,1023.244
2019-02-01,1023.244
2019-02-04,1059.682
2019-02-05,1069.531
2019-02-06,1024.228
2019-02-07,1048.849
2019-02-08,1062.637
2019-02-11,1034.077
2019-02-12,1034.077
2019-02-13,1026.198
2019-02-14,1034.077
2019-02-15,1014.38
2019-02-18,1014.38
2019-02-19,1013.395
2019-02-20,1024.228
2019-02-21,1014.38
2019-02-22,1008.471
2019-02-25,1034.077
2019-02-26,1034.077
2019-02-27,1029.153
2019-02-28,984.835
2019-03-01,983.85
2019-03-04,996.653
2019-03-05,989.759
2019-03-06,984.835
2019-03-07,984.835
2019-03-08,974.987
2019-03-11,984.835
2019-03-12,985.82
2019-03-13,984.835
2019-03-14,1013.395
2019-03-15,984.835
2019-03-18,984.835
2019-03-19,984.835
2019-03-20,984.835
2019-03-21,965.138
2019-03-22,930.669
2019-03-25,977.941
2019-03-26,960.214
2019-03-27,974.987
2019-03-28,935.593
2019-03-29,934.608
2019-04-01,934.608
2019-04-02,962.479
2019-04-03,974.987
2019-04-04,974.987
2019-04-05,878.473
2019-04-08,923.775
2019-04-09,901.124
2019-04-10,906.048
2019-04-11,935.593
2019-04-12,915.897
2019-04-15,950.366
2019-04-16,945.442
2019-04-17,935.593
2019-04-18,941.502
2019-04-19,906.048
2019-04-22,932.639
2019-04-23,932.639
2019-04-24,910.972
2019-04-25,907.033
2019-04-26,898.17
2019-04-29,898.17
2019-04-30,920.624
2019-05-02,889.306
2019-05-03,906.048
2019-05-06,886.352
2019-05-07,886.352
2019-05-08,886.352
2019-05-09,886.352
2019-05-10,886.352
2019-05-13,886.352
2019-05-14,885.367
2019-05-15,886.352
2019-05-16,886.352
2019-05-17,861.731
2019-05-20,861.731
2019-05-21,861.731
2019-05-22,861.731
2019-05-23,861.731
2019-05-24,884.382
2019-05-27,886.352
2019-05-28,859.761
2019-05-29,895.018
2019-05-30,892.261
2019-05-31,892.261
2019-06-03,891.276
2019-06-04,876.405
2019-06-10,876.405
2019-06-11,837.11
2019-06-12,837.11
2019-06-13,846.958
2019-06-14,869.609
2019-06-17,843.019
2019-06-18,840.261
2019-06-19,856.806
2019-06-20,866.655
2019-06-21,842.034
2019-06-24,861.731
2019-06-25,856.806
2019-06-26,856.806
2019-06-27,846.86
2019-06-28,768.171
2019-07-01,778.02
2019-07-02,806.58
2019-07-03,798.701
2019-07-04,797.716
2019-07-05,797.716
2019-07-08,811.504
2019-07-09,811.504
2019-07-10,811.504
2019-07-11,856.806
2019-07-12,856.806
2019-07-15,856.806
2019-07-16,856.806
2019-07-17,856.806
2019-07-18,855.822
2019-07-19,856.708
2019-07-22,856.609
2019-07-23,856.708
2019-07-24,856.708
2019-07-25,856.314
2019-07-26,856.314
2019-07-29,837.11
2019-07-31,837.11
2019-08-01,851.882
2019-08-02,866.655
2019-08-05,866.655
2019-08-06,866.655
2019-08-07,842.034
2019-08-08,841.049
2019-08-09,866.655
2019-08-15,814.459
2019-08-16,787.868
2019-08-19,787.868
2019-08-22,787.868
2019-08-23,782.944
2019-08-26,768.27
2019-08-27,767.186
2019-08-28,780.876
2019-08-29,780.876
2019-08-30,768.171
2019-09-02,723.952
2019-09-03,719.422
2019-09-04,718.93
2019-09-05,738.626
2019-09-06,787.868
2019-09-09,802.641
2019-09-10,768.171
2019-09-11,768.171
2019-09-12,768.171
2019-09-13,783.929
2019-09-16,783.83
2019-09-17,753.399
2019-09-18,753.399
2019-09-19,743.55
2019-09-20,738.626
2019-09-23,755.368
2019-09-24,755.368
2019-09-25,733.702
2019-09-26,733.702
2019-09-27,733.702
2019-09-30,733.702
2019-10-01,733.702
2019-10-02,746.505
2019-10-03,746.505
2019-10-04,738.626
2019-10-07,738.626
2019-10-08,738.626
2019-10-09,738.626
2019-10-10,714.005
2019-10-11,709.081
2019-10-14,709.081
2019-10-15,709.081
2019-10-16,710.165
2019-10-17,738.626
2019-10-18,738.626
2019-10-21,757.338
2019-10-22,757.338
2019-10-23,757.338
2019-10-24,748.475
2019-10-25,748.475
2019-10-28,725.823
2019-10-29,728.778
2019-10-30,728.778
2019-10-31,728.778
2019-11-01,738.626
2019-11-04,728.778
2019-11-05,738.626
2019-11-07,738.626
2019-11-08,728.778
2019-11-12,728.778
2019-11-13,738.626
2019-11-14,666.733
2019-11-15,733.308
2019-11-19,736.657
2019-11-20,736.657
2019-11-21,736.657
2019-11-22,733.702
2019-11-25,733.604
2019-11-26,724.839
2019-11-27,748.475
2019-11-28,738.626
2019-11-29,709.081
2019-12-02,722.869
2019-12-03,728.778
2019-12-04,728.778
2019-12-05,738.626
2019-12-06,738.626
2019-12-09,738.626
2019-12-10,753.399
2019-12-11,751.429
2019-12-12,768.171
2019-12-13,748.475
2019-12-16,748.475
2019-12-17,738.626
2019-12-18,738.823
2019-12-19,738.626
2019-12-20,758.323
2019-12-23,787.868
2019-12-24,846.958
2019-12-25,865.178
2019-12-26,832.186
2019-12-27,837.11
2019-12-30,837.11
2019-12-31,837.11
2020-01-02,837.11
2020-01-03,792.792
2020-01-06,792.792
2020-01-07,797.716
2020-01-08,819.383
2020-01-09,837.11
2020-01-10,837.11
2020-01-13,827.261
2020-01-14,837.11
2020-01-15,837.11
2020-01-16,837.11
2020-01-17,818.398
2020-01-20,818.398
2020-01-21,820.466
2020-01-22,822.337
2020-01-23,836.617
2020-01-24,837.11
2020-01-27,837.11
2020-01-28,829.231
2020-01-29,838.095
2020-01-30,839.178
2020-01-31,842.034
2020-02-03,846.958
2020-02-04,839.67
2020-02-05,838.095
2020-02-06,838.095
2020-02-07,838.095
2020-02-10,846.958
2020-02-11,846.958
2020-02-12,837.11
2020-02-13,834.155
2020-02-14,827.261
2020-02-17,827.261
2020-02-18,837.11
2020-02-19,837.11
2020-02-20,837.11
2020-02-21,846.958
2020-02-24,768.171
2020-02-25,803.625
2020-02-26,803.625
2020-02-27,788.853
2020-02-28,758.323
2020-03-02,739.611
2020-03-03,718.93
2020-03-04,692.339
2020-03-05,699.233
2020-03-06,689.385
2020-03-09,621.431
2020-03-10,683.475
2020-03-11,683.475
2020-03-12,635.219
2020-03-13,638.173
2020-03-16,575.144
2020-03-17,552.492
2020-03-18,548.553
2020-03-19,566.28
2020-03-20,574.159
2020-03-23,575.144
2020-03-24,552.197
2020-03-25,530.432
2020-03-26,521.963
2020-03-27,501.183
2020-03-30,481.141
2020-03-31,461.937
2020-04-01,443.471
2020-04-02,426.434
2020-04-03,433.327
2020-04-06,423.479
2020-04-07,406.638
2020-04-08,390.389
2020-04-09,393.934
2020-04-10,393.934
2020-04-13,393.934
2020-04-14,408.707
2020-04-15,423.479
2020-04-16,428.452
2020-04-17,411.316
2020-04-20,411.316
2020-04-21,426.434
2020-04-22,427.418
2020-04-23,431.407
2020-04-24,427.418
2020-04-27,433.327
2020-04-28,433.327
2020-04-29,428.009
2020-04-30,433.327
2020-05-04,433.327
2020-05-05,434.312
2020-05-06,443.176
2020-05-07,460.854
2020-05-08,454.206
2020-05-11,453.024
2020-05-12,443.176
2020-05-13,460.854
2020-05-14,479.27
2020-05-15,498.425
2020-05-18,518.319
2020-05-19,539.0
2020-05-20,560.47
2020-05-21,582.825
2020-05-22,606.067
2020-05-26,600.946
2020-05-27,600.749
2020-05-28,624.681
2020-05-29,635.317
2020-06-01,645.067
2020-06-02,670.771
2020-06-03,697.559
2020-06-04,725.429
2020-06-05,738.626
2020-06-08,749.459
2020-06-09,719.52
2020-06-10,690.763
2020-06-11,663.188
2020-06-12,674.612
2020-06-15,701.498
2020-06-16,725.823
2020-06-17,725.725
2020-06-18,699.725
2020-06-19,680.521
2020-06-22,689.385
2020-06-23,689.385
2020-06-24,702.187
2020-06-25,679.536
2020-06-26,654.915
2020-06-29,643.196
2020-06-30,654.915
2020-07-01,663.779
2020-07-02,666.733
2020-07-03,662.794
2020-07-06,689.286
2020-07-07,689.385
2020-07-08,683.475
2020-07-09,710.755
2020-07-10,739.119
2020-07-13,765.217
2020-07-14,795.747
2020-07-15,787.868
2020-07-16,757.535
2020-07-17,761.277
2020-07-20,756.353
2020-07-21,786.588
2020-07-22,818.004
2020-07-23,850.7
2020-07-24,856.806
2020-07-27,887.829
2020-07-28,889.306
2020-07-29,879.458
2020-08-03,876.503
2020-08-04,911.465
2020-08-05,947.904
2020-08-06,984.835
2020-08-07,984.835
2020-08-10,981.88
2020-08-11,942.684
2020-08-12,905.063
2020-08-13,906.048
2020-08-17,940.517
2020-08-18,978.04
2020-08-19,959.229
2020-08-24,942.487
2020-08-25,905.162
2020-08-26,912.45
2020-08-27,944.358
