date,BCI
2021-12-03,630.0
2021-12-06,630.0
2021-12-07,630.0
2021-12-08,628.0
2021-12-09,630.0
2021-12-10,625.0
2021-12-13,635.0
2021-12-14,635.0
2021-12-15,630.0
2021-12-16,630.0
2021-12-17,630.0
2021-12-20,635.0
2021-12-21,629.0
2021-12-22,620.0
2021-12-23,622.0
2021-12-24,622.3
2021-12-27,622.3
2021-12-28,640.0
2021-12-29,640.0
2021-12-30,640.0
2021-12-31,647.0
2022-01-03,631.0
2022-01-04,631.0
2022-01-05,635.0
2022-01-06,649.0
2022-01-07,658.0
2022-01-10,640.0
2022-01-12,640.0
2022-01-13,650.0
2022-01-14,657.9
2022-01-17,662.0
2022-01-18,662.0
2022-01-19,663.0
2022-01-20,662.0
2022-01-21,662.0
2022-01-24,662.0
2022-01-25,668.0
2022-01-26,662.0
2022-01-27,662.0
2022-01-28,662.0
2022-01-31,655.0
2022-02-01,650.0
2022-02-02,640.0
2022-02-03,640.0
2022-02-04,640.0
2022-02-07,640.0
2022-02-08,640.0
2022-02-09,650.0
2022-02-10,640.0
2022-02-11,640.0
2022-02-14,639.0
2022-02-15,637.0
2022-02-16,640.0
2022-02-17,640.0
2022-02-18,640.0
2022-02-21,630.0
2022-02-22,620.0
2022-02-23,620.0
2022-02-24,615.1
2022-02-25,610.0
2022-02-28,601.0
2022-03-01,606.0
2022-03-02,619.4
2022-03-03,601.0
2022-03-04,597.0
2022-03-07,596.5
2022-03-08,589.0
2022-03-09,615.0
2022-03-10,610.0
2022-03-11,605.0
2022-03-14,605.0
2022-03-15,617.0
2022-03-16,630.0
2022-03-17,640.0
2022-03-18,615.0
2022-03-21,615.0
2022-03-22,615.0
2022-03-23,610.0
2022-03-24,610.0
2022-03-25,585.0
2022-03-28,605.0
2022-03-29,605.0
2022-03-30,586.0
2022-03-31,590.1
2022-04-01,600.0
2022-04-04,595.0
2022-04-05,585.0
2022-04-06,605.8
2022-04-07,604.0
2022-04-08,602.0
2022-04-11,610.0
2022-04-12,600.0
2022-04-13,600.0
2022-04-14,590.0
2022-04-15,588.0
2022-04-18,595.0
2022-04-19,600.0
2022-04-20,600.0
2022-04-21,595.0
2022-04-22,595.0
2022-04-25,600.0
2022-04-26,600.0
2022-04-27,600.0
2022-04-28,600.0
2022-04-29,580.0
2022-05-04,580.0
2022-05-05,545.3
2022-05-06,512.6
2022-05-09,518.0
2022-05-10,487.0
2022-05-11,498.95
2022-05-12,497.0
2022-05-13,480.1
2022-05-16,470.0
2022-05-17,490.0
2022-05-18,490.0
2022-05-19,490.0
2022-05-20,475.0
2022-05-23,475.0
2022-05-24,470.0
2022-05-25,460.0
2022-05-26,470.0
2022-05-27,460.0
2022-05-30,460.1
2022-05-31,460.0
2022-06-01,470.0
2022-06-02,460.0
2022-06-03,460.0
2022-06-06,469.0
2022-06-07,460.0
2022-06-08,470.0
2022-06-09,494.0
2022-06-10,468.0
2022-06-13,489.0
2022-06-14,462.0
2022-06-15,469.0
2022-06-16,460.0
2022-06-17,480.0
2022-06-20,508.0
2022-06-21,505.0
2022-06-22,492.0
2022-06-23,496.0
2022-06-24,493.0
2022-06-27,522.0
2022-06-28,550.0
2022-06-29,520.0
2022-06-30,488.85
2022-07-01,459.55
2022-07-04,460.0
2022-07-05,454.0
2022-07-06,450.0
2022-07-07,460.0
2022-07-08,477.95
2022-07-12,477.95
2022-07-13,477.95
2022-07-14,477.95
2022-07-15,476.8
2022-07-18,476.8
2022-07-19,478.85
2022-07-20,478.85
2022-07-21,462.0
2022-07-22,460.0
2022-07-25,467.0
2022-07-26,467.0
2022-07-27,460.0
2022-07-28,478.3
2022-07-29,474.0
2022-08-01,460.0
2022-08-02,460.0
2022-08-03,460.0
2022-08-04,460.0
2022-08-05,460.0
2022-08-08,460.0
2022-08-09,460.0
2022-08-10,463.0
2022-08-11,463.0
2022-08-12,465.0
2022-08-15,465.0
2022-08-16,469.95
2022-08-17,466.0
2022-08-18,466.0
2022-08-19,470.0
2022-08-22,463.5
2022-08-23,463.5
2022-08-24,462.5
2022-08-25,462.1
2022-08-26,462.1
2022-08-29,469.9
2022-08-30,469.9
2022-08-31,469.0
2022-09-01,469.95
2022-09-02,466.0
2022-09-05,470.0
2022-09-06,470.0
2022-09-07,463.0
2022-09-08,465.1
2022-09-09,474.0
2022-09-12,484.0
2022-09-13,471.5
2022-09-14,484.95
2022-09-15,475.0
2022-09-16,471.5
2022-09-19,471.5
2022-09-20,483.95
2022-09-21,470.0
2022-09-22,470.0
2022-09-23,464.05
2022-09-26,465.35
2022-09-27,460.0
2022-09-28,455.0
2022-09-29,455.0
2022-09-30,450.0
2022-10-03,460.0
2022-10-04,465.0
2022-10-05,465.0
2022-10-06,465.0
2022-10-07,470.0
2022-10-11,470.0
2022-10-12,466.0
2022-10-13,450.0
2022-10-14,445.0
2022-10-17,440.0
2022-10-18,455.0
2022-10-19,450.0
2022-10-20,455.0
2022-10-21,439.0
2022-10-24,439.0
2022-10-25,440.0
2022-10-26,435.0
2022-10-27,460.0
2022-10-28,487.0
2022-10-31,479.95
2022-11-01,495.0
2022-11-02,466.0
2022-11-03,450.0
2022-11-04,450.0
2022-11-07,450.0
2022-11-08,470.0
2022-11-09,458.0
2022-11-10,431.0
2022-11-11,430.1
2022-11-14,440.0
2022-11-15,431.0
2022-11-16,435.0
2022-11-17,454.95
2022-11-21,454.95
2022-11-22,442.5
2022-11-23,442.5
2022-11-24,450.0
2022-11-25,442.0
2022-11-28,432.0
2022-11-29,430.0
2022-11-30,430.0
2022-12-01,430.0
2022-12-02,434.0
2022-12-05,438.0
2022-12-06,440.0
2022-12-07,440.0
2022-12-08,436.0
2022-12-09,430.0
2022-12-12,439.95
2022-12-13,440.0
2022-12-14,439.0
2022-12-15,453.95
2022-12-16,426.75
2022-12-19,426.75
2022-12-20,430.0
2022-12-21,430.0
2022-12-22,440.0
2022-12-23,420.0
2022-12-26,420.0
2022-12-27,418.0
2022-12-28,401.0
2022-12-29,376.95
2022-12-30,354.4
2023-01-02,333.15
2023-01-03,334.0
2023-01-04,330.0
2023-01-05,322.1
2023-01-06,305.0
2023-01-09,305.0
2023-01-10,310.0
2023-01-12,317.0
2023-01-13,328.0
2023-01-16,337.3
2023-01-17,356.95
2023-01-18,356.95
2023-01-19,337.2
2023-01-20,337.05
2023-01-23,337.0
2023-01-24,338.0
2023-01-25,345.0
2023-01-26,345.0
2023-01-27,345.5
2023-01-30,346.5
2023-01-31,365.0
2023-02-01,370.0
2023-02-02,356.05
2023-02-03,367.0
2023-02-06,389.0
2023-02-07,412.3
2023-02-08,437.0
2023-02-09,463.2
2023-02-10,440.0
2023-02-13,420.0
2023-02-14,408.0
2023-02-15,412.0
2023-02-16,419.8
2023-02-17,444.95
2023-02-20,471.6
2023-02-21,475.0
2023-02-22,484.0
2023-02-23,470.0
2023-02-24,495.0
2023-02-27,510.0
2023-02-28,490.0
2023-03-01,502.0
2023-03-02,500.0
2023-03-03,472.0
2023-03-06,490.0
2023-03-07,496.4
2023-03-08,497.75
2023-03-09,495.7
2023-03-10,480.0
2023-03-13,484.0
2023-03-14,472.0
2023-03-15,452.0
2023-03-16,440.0
2023-03-17,443.0
2023-03-20,450.0
2023-03-21,440.0
2023-03-22,441.0
2023-03-23,450.0
2023-03-24,461.0
2023-03-27,475.0
2023-03-28,485.0
2023-03-29,477.0
2023-03-30,485.0
2023-03-31,460.0
2023-04-03,460.2
2023-04-04,460.2
2023-04-05,460.0
2023-04-06,440.0
2023-04-07,441.0
2023-04-10,444.05
2023-04-11,444.05
2023-04-12,455.0
2023-04-13,457.1
2023-04-14,450.0
2023-04-17,445.0
2023-04-18,450.0
2023-04-19,440.0
2023-04-20,431.0
2023-04-21,440.0
2023-04-25,445.0
2023-04-26,435.0
2023-04-27,440.1
2023-04-28,445.25
2023-05-02,440.1
2023-05-03,440.1
2023-05-04,440.1
2023-05-05,440.0
2023-05-08,445.0
2023-05-09,450.0
2023-05-10,455.0
2023-05-11,450.0
2023-05-12,455.0
2023-05-15,450.0
2023-05-16,456.1
2023-05-17,461.9
2023-05-18,461.9
2023-05-19,460.0
2023-05-22,456.0
2023-05-23,460.0
2023-05-24,462.0
2023-05-25,455.0
2023-05-26,450.0
2023-05-29,455.0
2023-05-30,455.0
2023-05-31,455.0
2023-06-01,457.0
2023-06-02,450.0
2023-06-05,456.95
2023-06-06,456.95
2023-06-07,450.0
2023-06-08,447.0
2023-06-09,437.0
2023-06-12,450.0
2023-06-13,450.0
2023-06-14,450.0
2023-06-15,450.0
2023-06-16,450.1
2023-06-19,450.1
2023-06-20,470.0
2023-06-21,455.0
2023-06-22,462.0
2023-06-23,450.0
2023-06-26,450.0
2023-06-27,472.8
2023-06-28,458.0
2023-07-03,458.0
2023-07-04,456.0
2023-07-05,458.1
2023-07-06,458.1
2023-07-07,450.0
2023-07-10,460.0
2023-07-11,455.0
2023-07-12,457.9
2023-07-13,446.0
2023-07-14,457.0
2023-07-17,445.1
2023-07-18,457.0
2023-07-20,455.0
2023-07-21,458.1
2023-07-24,460.0
2023-07-25,460.0
2023-07-26,460.0
2023-07-27,460.0
2023-07-28,474.0
2023-07-31,484.0
2023-08-01,484.0
2023-08-02,483.0
2023-08-03,480.0
2023-08-04,480.0
2023-08-07,480.0
2023-08-08,480.0
2023-08-09,490.0
2023-08-10,490.0
2023-08-11,468.0
2023-08-15,468.0
2023-08-16,468.0
2023-08-17,480.0
2023-08-18,490.1
2023-08-22,495.0
2023-08-23,495.0
2023-08-24,490.0
2023-08-25,480.0
2023-08-28,490.0
2023-08-29,490.0
2023-08-30,509.5
2023-08-31,520.0
2023-09-01,505.0
2023-09-04,528.0
2023-09-05,532.0
2023-09-06,545.0
2023-09-07,555.0
2023-09-08,533.1
2023-09-11,540.0
2023-09-12,540.0
2023-09-13,540.0
2023-09-14,540.0
2023-09-15,540.0
2023-09-18,563.5
2023-09-19,577.0
2023-09-20,575.0
2023-09-21,570.0
2023-09-22,573.6
2023-09-25,573.6
2023-09-26,558.0
2023-09-27,559.0
2023-10-02,559.0
2023-10-03,559.0
2023-10-04,555.0
2023-10-05,588.2
2023-10-06,590.0
2023-10-09,589.9
2023-10-10,583.9
2023-10-11,582.0
2023-10-12,565.6
2023-10-13,565.0
2023-10-16,565.0
2023-10-17,565.0
2023-10-18,565.0
2023-10-19,560.0
2023-10-20,560.0
2023-10-23,560.0
2023-10-24,560.0
2023-10-25,531.0
2023-10-26,537.9
2023-10-27,512.0
2023-10-30,512.0
2023-10-31,525.0
2023-11-01,525.0
2023-11-02,510.0
2023-11-03,534.0
2023-11-07,534.5
2023-11-08,534.9
2023-11-09,535.0
2023-11-10,535.0
2023-11-13,535.0
2023-11-14,544.0
2023-11-15,544.0
2023-11-16,544.0
2023-11-17,500.0
2023-11-20,548.0
2023-11-21,548.0
2023-11-22,544.0
2023-11-23,544.0
2023-11-24,515.0
2023-11-27,529.9
2023-11-28,520.0
2023-11-29,520.0
2023-11-30,520.1
2023-12-01,490.0
2023-12-04,490.0
2023-12-05,490.0
2023-12-06,502.0
2023-12-07,529.9
2023-12-08,536.1
2023-12-11,536.1
2023-12-12,550.0
2023-12-13,550.0
2023-12-14,545.0
2023-12-15,535.0
2023-12-18,535.0
2023-12-19,550.0
2023-12-20,531.0
2023-12-21,531.0
2023-12-22,540.0
2023-12-25,540.0
2023-12-26,540.0
2023-12-27,540.0
2023-12-28,511.0
2023-12-29,540.0
2024-01-02,548.8
2024-01-03,557.9
2024-01-04,560.0
2024-01-05,570.0
2024-01-08,570.0
2024-01-09,560.0
2024-01-10,570.0
2024-01-12,575.0
2024-01-15,575.0
2024-01-16,575.0
2024-01-17,577.0
2024-01-18,577.0
2024-01-19,576.5
2024-01-22,576.5
2024-01-23,570.0
2024-01-24,570.0
2024-01-25,570.0
2024-01-26,554.5
2024-01-29,554.5
2024-01-30,554.5
2024-01-31,564.0
2024-02-01,564.0
2024-02-02,564.0
2024-02-05,559.0
2024-02-06,558.5
2024-02-07,558.5
2024-02-08,559.0
2024-02-09,569.0
2024-02-12,568.0
2024-02-13,568.0
2024-02-14,568.0
2024-02-15,565.0
2024-02-16,565.0
2024-02-19,565.0
2024-02-20,565.0
2024-02-21,574.0
2024-02-22,597.0
2024-02-23,593.9
2024-02-26,597.0
2024-02-27,596.0
2024-02-28,597.0
2024-02-29,585.0
2024-03-01,575.0
2024-03-04,575.0
2024-03-05,575.0
2024-03-06,576.0
2024-03-07,575.0
2024-03-08,573.0
2024-03-11,569.0
2024-03-12,569.0
2024-03-13,569.0
2024-03-14,573.0
2024-03-15,575.0
2024-03-18,560.0
2024-03-19,560.0
2024-03-20,565.0
2024-03-21,565.0
2024-03-22,570.0
2024-03-25,570.0
2024-03-26,570.0
2024-03-27,570.0
2024-03-28,570.0
2024-03-29,610.0
2024-04-01,599.0
2024-04-02,599.0
2024-04-03,630.1
2024-04-04,630.0
2024-04-05,635.0
2024-04-08,635.0
2024-04-09,640.0
2024-04-15,630.0
2024-04-16,602.6
2024-04-17,629.9
2024-04-18,610.0
2024-04-19,610.0
2024-04-22,610.0
2024-04-23,605.0
2024-04-24,605.0
2024-04-25,605.0
2024-04-26,599.0
2024-04-29,577.2
2024-04-30,595.0
2024-05-02,579.0
2024-05-03,593.0
2024-05-06,593.0
2024-05-07,593.0
2024-05-08,593.0
2024-05-09,598.0
2024-05-10,597.5
2024-05-13,597.0
2024-05-14,597.0
2024-05-15,581.0
2024-05-16,580.0
2024-05-17,596.0
2024-05-20,595.0
2024-05-21,580.0
2024-05-22,580.0
2024-05-23,595.0
2024-05-24,628.0
2024-05-27,615.0
2024-05-28,620.0
2024-05-29,620.0
2024-05-30,620.0
2024-05-31,635.0
2024-06-03,635.0
2024-06-04,635.0
2024-06-05,630.0
2024-06-06,630.0
2024-06-07,593.6
2024-06-10,627.4
2024-06-11,627.4
2024-06-12,610.0
2024-06-13,610.0
2024-06-14,625.0
2024-06-19,630.0
2024-06-20,600.0
2024-06-21,600.0
2024-06-24,590.0
2024-06-25,637.5
2024-06-26,637.5
2024-06-27,610.0
2024-06-28,605.0
2024-07-01,642.9
2024-07-02,628.9
2024-07-03,628.9
2024-07-04,628.9
2024-07-05,628.9
2024-07-08,627.9
2024-07-09,627.9
2024-07-10,631.9
2024-07-11,631.9
2024-07-12,625.0
2024-07-15,625.0
2024-07-16,627.0
2024-07-17,643.6
2024-07-18,620.0
2024-07-19,630.0
2024-07-22,629.0
2024-07-23,630.0
2024-07-24,630.0
2024-07-25,625.0
2024-07-26,630.0
2024-07-29,630.0
2024-07-31,630.0
2024-08-01,630.0
2024-08-02,630.0
2024-08-05,620.0
2024-08-06,619.5
2024-08-07,619.5
2024-08-08,619.5
2024-08-09,620.0
2024-08-12,624.4
2024-08-13,627.0
2024-08-15,625.0
2024-08-16,630.0
2024-08-19,638.9
2024-08-22,645.9
2024-08-23,641.0
2024-08-26,648.0
2024-08-27,648.0
2024-08-28,650.0
2024-08-29,645.0
2024-08-30,649.0
2024-09-02,640.0
2024-09-03,640.0
2024-09-04,640.0
2024-09-05,640.0
2024-09-06,635.0
2024-09-09,620.0
2024-09-10,630.0
2024-09-11,620.0
2024-09-12,630.0
2024-09-13,625.0
2024-09-18,615.0
2024-09-19,611.0
2024-09-20,630.0
2024-09-23,630.0
2024-09-24,630.0
2024-09-25,630.0
2024-09-26,627.9
2024-09-27,624.0
2024-09-30,610.0
2024-10-01,585.0
2024-10-02,584.0
2024-10-03,599.9
2024-10-04,557.0
2024-10-07,600.0
2024-10-08,595.9
2024-10-09,560.0
2024-10-10,581.0
2024-10-11,570.0
2024-10-14,570.0
2024-10-15,579.0
2024-10-16,575.0
2024-10-17,575.0
2024-10-18,565.0
2024-10-21,574.8
2024-10-22,565.0
2024-10-23,559.0
2024-10-24,557.6
2024-10-25,550.0
2024-10-28,584.0
2024-10-29,587.3
2024-10-30,570.0
2024-10-31,560.0
2024-11-01,590.0
2024-11-04,590.0
2024-11-05,590.0
2024-11-07,592.8
2024-11-08,570.0
2024-11-11,585.0
2024-11-12,570.0
2024-11-13,587.9
2024-11-14,569.1
2024-11-15,570.0
2024-11-19,570.0
2024-11-20,569.9
2024-11-21,569.9
2024-11-22,566.0
2024-11-25,560.0
2024-11-26,560.0
2024-11-27,569.9
2024-11-28,569.9
2024-11-29,571.0
2024-12-02,566.0
2024-12-03,560.0
2024-12-04,570.0
2024-12-05,569.5
2024-12-06,569.3
2024-12-09,560.0
2024-12-10,560.0
2024-12-11,569.5
2024-12-12,580.0
2024-12-13,559.0
2024-12-16,595.0
2024-12-17,580.0
2024-12-18,595.0
2024-12-19,578.0
2024-12-20,578.0
2024-12-23,578.0
2024-12-24,578.0
2024-12-25,578.0
2024-12-26,578.0
2024-12-27,578.0
2024-12-30,578.0
2024-12-31,580.0
2025-01-02,595.0
2025-01-03,600.0
2025-01-06,625.0
2025-01-07,620.0
2025-01-08,660.0
2025-01-09,640.1
2025-01-10,659.9
2025-01-13,665.0
2025-01-15,663.0
2025-01-16,655.0
2025-01-17,655.0
2025-01-20,655.0
2025-01-21,660.0
2025-01-22,660.0
2025-01-23,650.0
2025-01-24,648.9
2025-01-27,660.0
2025-01-28,650.0
2025-01-29,655.0
2025-01-30,647.0
2025-01-31,640.0
2025-02-03,657.9
2025-02-04,654.0
2025-02-05,640.0
2025-02-06,640.0
2025-02-07,632.6
2025-02-10,649.0
2025-02-11,649.0
2025-02-12,636.0
2025-02-13,630.0
2025-02-14,635.0
2025-02-17,630.0
2025-02-18,632.0
2025-02-19,657.0
2025-02-20,632.0
2025-02-21,627.1
2025-02-24,633.0
2025-02-25,642.9
2025-02-26,642.0
2025-02-27,628.0
2025-02-28,629.0
2025-03-03,643.0
2025-03-04,643.0
2025-03-05,626.0
2025-03-06,622.0
2025-03-07,620.0
2025-03-10,632.0
2025-03-11,616.0
2025-03-12,615.0
2025-03-13,614.0
2025-03-14,600.0
2025-03-17,600.0
2025-03-18,630.0
2025-03-19,630.0
2025-03-20,614.0
2025-03-21,610.0
2025-03-24,646.9
2025-03-25,597.0
2025-03-26,601.2
2025-03-27,621.9
2025-03-28,600.0
2025-04-02,623.7
2025-04-03,600.2
2025-04-04,552.0
2025-04-07,552.0
2025-04-08,560.0
2025-04-09,550.0
2025-04-10,511.0
2025-04-11,470.0
2025-04-14,516.9
2025-04-15,567.0
2025-04-16,588.8
2025-04-17,586.9
2025-04-18,565.0
2025-04-21,566.5
2025-04-22,573.9
2025-04-23,573.9
2025-04-24,572.0
2025-04-25,573.0
2025-04-28,577.9
2025-04-29,568.0
2025-04-30,566.1
2025-05-02,566.0
2025-05-05,561.0
2025-05-06,564.0
2025-05-07,564.0
2025-05-08,555.0
2025-05-09,553.0
