date,CMA
2021-03-19,1704.0
2021-03-22,1700.0
2021-03-23,1701.0
2021-03-24,1705.0
2021-03-25,1765.0
2021-03-26,1740.0
2021-03-29,1741.0
2021-03-30,1750.0
2021-03-31,1726.0
2021-04-01,1750.0
2021-04-02,1750.0
2021-04-05,1750.0
2021-04-06,1770.0
2021-04-07,1770.0
2021-04-08,1770.0
2021-04-09,1770.0
2021-04-12,1770.0
2021-04-13,1775.0
2021-04-14,1770.0
2021-04-15,1780.0
2021-04-16,1770.0
2021-04-19,1790.0
2021-04-20,1795.0
2021-04-21,1793.0
2021-04-22,1785.0
2021-04-23,1780.0
2021-04-26,1780.0
2021-04-27,1785.0
2021-04-28,1790.0
2021-04-29,1795.0
2021-04-30,1790.0
2021-05-03,1790.0
2021-05-04,1820.0
2021-05-05,1820.0
2021-05-06,1830.0
2021-05-07,1820.0
2021-05-10,1825.0
2021-05-11,1825.0
2021-05-12,1835.0
2021-05-17,1845.0
2021-05-18,1870.0
2021-05-19,1858.0
2021-05-20,1840.0
2021-05-21,1868.0
2021-05-24,1840.0
2021-05-25,1875.0
2021-05-26,1843.0
2021-05-27,1815.0
2021-05-28,1841.0
2021-05-31,1879.0
2021-06-01,1870.0
2021-06-02,1901.0
2021-06-03,1900.0
2021-06-04,1880.0
2021-06-07,1883.0
2021-06-08,1885.0
2021-06-09,1900.0
2021-06-10,1881.0
2021-06-11,1880.0
2021-06-14,1900.0
2021-06-15,1874.0
2021-06-16,1880.0
2021-06-17,1870.0
2021-06-18,1885.0
2021-06-21,1885.0
2021-06-22,1848.0
2021-06-23,1840.0
2021-06-24,1823.0
2021-06-25,1849.0
2021-06-28,1843.0
2021-06-29,1870.0
2021-06-30,1870.0
2021-07-01,1868.0
2021-07-02,1850.0
2021-07-05,1850.0
2021-07-06,1774.0
2021-07-07,1765.0
2021-07-08,1789.0
2021-07-09,1765.0
2021-07-12,1765.0
2021-07-13,1740.0
2021-07-14,1720.0
2021-07-15,1720.0
2021-07-16,1720.0
2021-07-19,1726.0
2021-07-20,1764.0
2021-07-23,1765.0
2021-07-26,1760.0
2021-07-27,1740.0
2021-07-28,1765.0
2021-07-29,1765.0
2021-08-02,1799.0
2021-08-03,1799.0
2021-08-04,1781.0
2021-08-05,1780.0
2021-08-06,1780.0
2021-08-09,1780.0
2021-08-11,1783.0
2021-08-12,1780.0
2021-08-13,1780.0
2021-08-16,1780.0
2021-08-17,1780.0
2021-08-18,1790.0
2021-08-19,1800.0
2021-08-23,1807.0
2021-08-24,1807.0
2021-08-25,1795.0
2021-08-26,1792.0
2021-08-27,1820.0
2021-08-30,1820.0
2021-08-31,1795.0
2021-09-01,1820.0
2021-09-02,1820.0
2021-09-03,1820.0
2021-09-06,1820.0
2021-09-07,1809.0
2021-09-08,1805.0
2021-09-09,1838.0
2021-09-10,1837.0
2021-09-13,1840.0
2021-09-14,1825.0
2021-09-15,1825.0
2021-09-16,1835.0
2021-09-17,1840.0
2021-09-20,1840.0
2021-09-21,1820.0
2021-09-22,1825.0
2021-09-23,1875.0
2021-09-24,1880.0
2021-09-27,1884.0
2021-09-28,1890.0
2021-09-29,1890.0
2021-09-30,1920.0
2021-10-01,1860.0
2021-10-04,1860.0
2021-10-05,1851.0
2021-10-06,1861.0
2021-10-07,1850.0
2021-10-08,1860.0
2021-10-11,1855.0
2021-10-12,1855.0
2021-10-13,1851.0
2021-10-14,1862.0
2021-10-15,1860.0
2021-10-18,1842.0
2021-10-21,1860.0
2021-10-22,1860.0
2021-10-25,1842.0
2021-10-26,1880.0
2021-10-27,1890.0
2021-10-28,1895.0
2021-10-29,1910.0
2021-11-01,1875.0
2021-11-02,1908.0
2021-11-03,1900.0
2021-11-04,1900.0
2021-11-05,1880.0
2021-11-08,1890.0
2021-11-09,1880.0
2021-11-10,1879.0
2021-11-11,1878.0
2021-11-12,1870.0
2021-11-15,1870.0
2021-11-16,1870.0
2021-11-17,1870.0
2021-11-19,1870.0
2021-11-22,1870.0
2021-11-23,1865.0
2021-11-24,1860.0
2021-11-25,1860.0
2021-11-26,1860.0
2021-11-29,1860.0
2021-11-30,1771.0
2021-12-01,1800.0
2021-12-02,1820.0
2021-12-03,1815.0
2021-12-06,1857.0
2021-12-07,1857.0
2021-12-08,1857.0
2021-12-09,1870.0
2021-12-10,1870.0
2021-12-13,1850.0
2021-12-14,1855.0
2021-12-15,1860.0
2021-12-16,1880.0
2021-12-17,1880.0
2021-12-20,1880.0
2021-12-21,1869.0
2021-12-22,1869.0
2021-12-23,1869.0
2021-12-24,1869.0
2021-12-27,1869.0
2021-12-28,1868.0
2021-12-29,1899.0
2021-12-30,1890.0
2021-12-31,1900.0
2022-01-03,1856.0
2022-01-04,1859.0
2022-01-05,1859.0
2022-01-06,1900.0
2022-01-07,1908.0
2022-01-10,1908.0
2022-01-12,1911.0
2022-01-13,1908.0
2022-01-14,1949.0
2022-01-17,1950.0
2022-01-18,1923.0
2022-01-19,1954.0
2022-01-20,1950.0
2022-01-21,1940.0
2022-01-24,1945.0
2022-01-25,1945.0
2022-01-26,1960.0
2022-01-27,1950.0
2022-01-28,1975.0
2022-01-31,1989.0
2022-02-01,1989.0
2022-02-02,1970.0
2022-02-03,1951.0
2022-02-04,1953.0
2022-02-07,1950.0
2022-02-08,1985.0
2022-02-09,1980.0
2022-02-10,1985.0
2022-02-11,1996.0
2022-02-14,1985.0
2022-02-15,1951.0
2022-02-16,1940.0
2022-02-17,1936.0
2022-02-18,1929.0
2022-02-21,1900.0
2022-02-22,1919.0
2022-02-23,1885.0
2022-02-24,1772.0
2022-02-25,1800.0
2022-02-28,1790.0
2022-03-01,1800.0
2022-03-02,1784.0
2022-03-03,1780.0
2022-03-04,1780.0
2022-03-07,1747.0
2022-03-08,1741.0
2022-03-09,1762.0
2022-03-10,1665.0
2022-03-11,1710.0
2022-03-14,1710.0
2022-03-15,1726.0
2022-03-16,1740.0
2022-03-17,1750.0
2022-03-18,1770.0
2022-03-21,1810.0
2022-03-22,1800.0
2022-03-23,1763.0
2022-03-24,1800.0
2022-03-25,1800.0
2022-03-28,1800.0
2022-03-29,1800.0
2022-03-30,1845.0
2022-03-31,1850.0
2022-04-01,1850.0
2022-04-04,1855.0
2022-04-05,1850.0
2022-04-06,1844.0
2022-04-07,1826.0
2022-04-08,1820.0
2022-04-11,1816.0
2022-04-12,1810.0
2022-04-13,1807.0
2022-04-14,1816.0
2022-04-15,1830.0
2022-04-18,1830.0
2022-04-19,1837.0
2022-04-20,1837.0
2022-04-21,1870.0
2022-04-22,1840.0
2022-04-25,1840.0
2022-04-26,1835.0
2022-04-27,1835.0
2022-04-28,1836.0
2022-04-29,1835.0
2022-05-04,1830.0
2022-05-05,1830.0
2022-05-06,1825.0
2022-05-09,1800.0
2022-05-10,1760.0
2022-05-11,1751.0
2022-05-12,1750.0
2022-05-13,1750.0
2022-05-16,1736.0
2022-05-17,1797.0
2022-05-18,1750.0
2022-05-19,1740.0
2022-05-20,1720.0
2022-05-23,1731.0
2022-05-24,1700.0
2022-05-25,1700.0
2022-05-26,1700.0
2022-05-27,1675.0
2022-05-30,1685.0
2022-05-31,1697.0
2022-06-01,1691.0
2022-06-02,1731.0
2022-06-03,1750.0
2022-06-06,1750.0
2022-06-07,1775.0
2022-06-08,1760.0
2022-06-09,1770.0
2022-06-10,1760.0
2022-06-13,1730.0
2022-06-14,1691.0
2022-06-15,1700.0
2022-06-16,1710.0
2022-06-17,1700.0
2022-06-20,1700.0
2022-06-21,1705.0
2022-06-22,1680.0
2022-06-23,1700.0
2022-06-24,1660.0
2022-06-27,1660.0
2022-06-28,1665.0
2022-06-29,1680.0
2022-06-30,1700.0
2022-07-01,1630.0
2022-07-04,1579.0
2022-07-05,1557.0
2022-07-06,1540.0
2022-07-07,1540.0
2022-07-08,1560.0
2022-07-12,1560.0
2022-07-13,1645.0
2022-07-14,1599.0
2022-07-15,1571.0
2022-07-18,1574.0
2022-07-19,1577.0
2022-07-20,1586.0
2022-07-21,1583.0
2022-07-22,1585.0
2022-07-25,1586.0
2022-07-26,1555.0
2022-07-27,1556.0
2022-07-28,1561.0
2022-07-29,1581.0
2022-08-01,1615.0
2022-08-02,1590.0
2022-08-03,1590.0
2022-08-04,1580.0
2022-08-05,1590.0
2022-08-08,1600.0
2022-08-09,1600.0
2022-08-10,1619.0
2022-08-11,1600.0
2022-08-12,1610.0
2022-08-15,1610.0
2022-08-16,1605.0
2022-08-17,1610.0
2022-08-18,1605.0
2022-08-19,1600.0
2022-08-22,1610.0
2022-08-23,1620.0
2022-08-24,1610.0
2022-08-25,1610.0
2022-08-26,1600.0
2022-08-29,1600.0
2022-08-30,1610.0
2022-08-31,1600.0
2022-09-01,1600.0
2022-09-02,1585.0
2022-09-05,1610.0
2022-09-06,1600.0
2022-09-07,1610.0
2022-09-08,1600.0
2022-09-09,1580.0
2022-09-12,1619.0
2022-09-13,1600.0
2022-09-14,1600.0
2022-09-15,1615.0
2022-09-16,1595.0
2022-09-19,1570.0
2022-09-20,1595.0
2022-09-21,1600.0
2022-09-22,1598.0
2022-09-23,1599.0
2022-09-26,1550.0
2022-09-27,1499.0
2022-09-28,1490.0
2022-09-29,1447.0
2022-09-30,1470.0
2022-10-03,1470.0
2022-10-04,1494.0
2022-10-05,1490.0
2022-10-06,1499.0
2022-10-07,1500.0
2022-10-11,1500.0
2022-10-12,1431.0
2022-10-13,1400.0
2022-10-14,1385.0
2022-10-17,1385.0
2022-10-18,1385.0
2022-10-19,1400.0
2022-10-20,1361.0
2022-10-21,1400.0
2022-10-24,1400.0
2022-10-25,1400.0
2022-10-26,1375.0
2022-10-27,1370.0
2022-10-28,1375.0
2022-10-31,1350.0
2022-11-01,1375.0
2022-11-02,1368.0
2022-11-03,1375.0
2022-11-04,1350.0
2022-11-07,1399.0
2022-11-08,1379.0
2022-11-09,1340.0
2022-11-10,1290.0
2022-11-11,1290.0
2022-11-14,1300.0
2022-11-15,1302.0
2022-11-16,1310.0
2022-11-17,1385.0
2022-11-21,1367.0
2022-11-22,1367.0
2022-11-23,1350.0
2022-11-24,1350.0
2022-11-25,1332.0
2022-11-28,1340.0
2022-11-29,1320.0
2022-11-30,1282.0
2022-12-01,1284.0
2022-12-02,1300.0
2022-12-05,1338.0
2022-12-06,1394.0
2022-12-07,1396.0
2022-12-08,1337.0
2022-12-09,1352.0
2022-12-12,1354.0
2022-12-13,1355.0
2022-12-14,1360.0
2022-12-15,1355.0
2022-12-16,1320.0
2022-12-19,1320.0
2022-12-20,1389.0
2022-12-21,1320.0
2022-12-22,1325.0
2022-12-23,1325.0
2022-12-26,1320.0
2022-12-27,1320.0
2022-12-28,1300.0
2022-12-29,1280.0
2022-12-30,1280.0
2023-01-02,1280.0
2023-01-03,1252.0
2023-01-04,1177.0
2023-01-05,1245.0
2023-01-06,1171.0
2023-01-09,1206.0
2023-01-10,1216.0
2023-01-12,1261.0
2023-01-13,1280.0
2023-01-16,1335.0
2023-01-17,1330.0
2023-01-18,1330.0
2023-01-19,1251.0
2023-01-20,1251.0
2023-01-23,1326.0
2023-01-24,1365.0
2023-01-25,1365.0
2023-01-26,1284.0
2023-01-27,1252.0
2023-01-30,1270.0
2023-01-31,1273.0
2023-02-01,1261.0
2023-02-02,1280.0
2023-02-03,1275.0
2023-02-06,1276.0
2023-02-07,1283.0
2023-02-08,1330.0
2023-02-09,1329.0
2023-02-10,1315.0
2023-02-13,1315.0
2023-02-14,1339.0
2023-02-15,1300.0
2023-02-16,1320.0
2023-02-17,1330.0
2023-02-20,1320.0
2023-02-21,1285.0
2023-02-22,1300.0
2023-02-23,1300.0
2023-02-24,1325.0
2023-02-27,1306.0
2023-02-28,1331.0
2023-03-01,1325.0
2023-03-02,1300.0
2023-03-03,1270.0
2023-03-06,1260.0
2023-03-07,1260.0
2023-03-08,1242.0
2023-03-09,1220.0
2023-03-10,1201.0
2023-03-13,1206.0
2023-03-14,1220.0
2023-03-15,1239.0
2023-03-16,1230.0
2023-03-17,1220.0
2023-03-20,1220.0
2023-03-21,1200.0
2023-03-22,1205.0
2023-03-23,1210.0
2023-03-24,1204.0
2023-03-27,1204.0
2023-03-28,1192.0
2023-03-29,1200.0
2023-03-30,1195.0
2023-03-31,1190.0
2023-04-03,1180.0
2023-04-04,1199.0
2023-04-05,1183.0
2023-04-06,1190.0
2023-04-07,1215.0
2023-04-10,1225.0
2023-04-11,1206.0
2023-04-12,1234.0
2023-04-13,1235.0
2023-04-14,1200.0
2023-04-17,1200.0
2023-04-18,1206.0
2023-04-19,1205.0
2023-04-20,1223.0
2023-04-21,1230.0
2023-04-25,1230.0
2023-04-26,1230.0
2023-04-27,1210.0
2023-04-28,1225.0
2023-05-02,1247.0
2023-05-03,1242.0
2023-05-04,1239.0
2023-05-05,1250.0
2023-05-08,1285.0
2023-05-09,1303.0
2023-05-10,1315.0
2023-05-11,1350.0
2023-05-12,1360.0
2023-05-15,1372.0
2023-05-16,1360.0
2023-05-17,1366.0
2023-05-18,1347.0
2023-05-19,1339.0
2023-05-22,1339.0
2023-05-23,1350.0
2023-05-24,1376.0
2023-05-25,1383.0
2023-05-26,1380.0
2023-05-29,1414.0
2023-05-30,1415.0
2023-05-31,1423.0
2023-06-01,1414.0
2023-06-02,1489.0
2023-06-05,1490.0
2023-06-06,1451.0
2023-06-07,1451.0
2023-06-08,1451.0
2023-06-09,1460.0
2023-06-12,1460.0
2023-06-13,1490.0
2023-06-14,1480.0
2023-06-15,1500.0
2023-06-16,1515.0
2023-06-19,1515.0
2023-06-20,1585.0
2023-06-21,1502.0
2023-06-22,1510.0
2023-06-23,1545.0
2023-06-26,1500.0
2023-06-27,1528.0
2023-06-28,1530.0
2023-07-03,1530.0
2023-07-04,1550.0
2023-07-05,1549.0
2023-07-06,1491.0
2023-07-07,1474.0
2023-07-10,1500.0
2023-07-11,1500.0
2023-07-12,1490.0
2023-07-13,1490.0
2023-07-14,1479.0
2023-07-17,1480.0
2023-07-18,1500.0
2023-07-20,1500.0
2023-07-21,1510.0
2023-07-24,1508.0
2023-07-25,1500.0
2023-07-26,1490.0
2023-07-27,1500.0
2023-07-28,1495.0
2023-07-31,1500.0
2023-08-01,1509.0
2023-08-02,1540.0
2023-08-03,1565.0
2023-08-04,1540.0
2023-08-07,1550.0
2023-08-08,1530.0
2023-08-09,1530.0
2023-08-10,1530.0
2023-08-11,1495.0
2023-08-15,1494.0
2023-08-16,1494.0
2023-08-17,1494.0
2023-08-18,1480.0
2023-08-22,1480.0
2023-08-23,1480.0
2023-08-24,1479.0
2023-08-25,1485.0
2023-08-28,1450.0
2023-08-29,1450.0
2023-08-30,1460.0
2023-08-31,1460.0
2023-09-01,1460.0
2023-09-04,1460.0
2023-09-05,1460.0
2023-09-06,1450.0
2023-09-07,1430.0
2023-09-08,1430.0
2023-09-11,1515.0
2023-09-12,1512.0
2023-09-13,1490.0
2023-09-14,1530.0
2023-09-15,1510.0
2023-09-18,1510.0
2023-09-19,1547.0
2023-09-20,1455.0
2023-09-21,1500.0
2023-09-22,1490.0
2023-09-25,1534.0
2023-09-26,1490.0
2023-09-27,1490.0
2023-10-02,1480.0
2023-10-03,1460.0
2023-10-04,1460.0
2023-10-05,1547.0
2023-10-06,1600.0
2023-10-09,1600.0
2023-10-10,1613.0
2023-10-11,1635.0
2023-10-12,1639.0
2023-10-13,1626.0
2023-10-16,1622.0
2023-10-17,1617.0
2023-10-18,1682.0
2023-10-19,1665.0
2023-10-20,1670.0
2023-10-23,1685.0
2023-10-24,1670.0
2023-10-25,1642.0
2023-10-26,1640.0
2023-10-27,1600.0
2023-10-30,1602.0
2023-10-31,1640.0
2023-11-01,1677.0
2023-11-02,1680.0
2023-11-03,1680.0
2023-11-07,1684.0
2023-11-08,1684.0
2023-11-09,1680.0
2023-11-10,1677.0
2023-11-13,1677.0
2023-11-14,1676.0
2023-11-15,1669.0
2023-11-16,1669.0
2023-11-17,1635.0
2023-11-20,1660.0
2023-11-21,1660.0
2023-11-22,1660.0
2023-11-23,1660.0
2023-11-24,1680.0
2023-11-27,1642.0
2023-11-28,1632.0
2023-11-29,1632.0
2023-11-30,1640.0
2023-12-01,1630.0
2023-12-04,1649.0
2023-12-05,1640.0
2023-12-06,1615.0
2023-12-07,1650.0
2023-12-08,1679.0
2023-12-11,1679.0
2023-12-12,1695.0
2023-12-13,1700.0
2023-12-14,1700.0
2023-12-15,1707.0
2023-12-18,1700.0
2023-12-19,1705.0
2023-12-20,1710.0
2023-12-21,1705.0
2023-12-22,1719.0
2023-12-25,1718.0
2023-12-26,1686.0
2023-12-27,1705.0
2023-12-28,1535.0
2023-12-29,1680.0
2024-01-02,1680.0
2024-01-03,1681.0
2024-01-04,1677.0
2024-01-05,1701.0
2024-01-08,1717.0
2024-01-09,1715.0
2024-01-10,1720.0
2024-01-12,1724.0
2024-01-15,1726.0
2024-01-16,1716.0
2024-01-17,1730.0
2024-01-18,1691.0
2024-01-19,1728.0
2024-01-22,1728.0
2024-01-23,1750.0
2024-01-24,1720.0
2024-01-25,1749.0
2024-01-26,1710.0
2024-01-29,1700.0
2024-01-30,1720.0
2024-01-31,1720.0
2024-02-01,1705.0
2024-02-02,1703.0
2024-02-05,1700.0
2024-02-06,1690.0
2024-02-07,1700.0
2024-02-08,1702.0
2024-02-09,1720.0
2024-02-12,1721.0
2024-02-13,1720.0
2024-02-14,1710.0
2024-02-15,1714.0
2024-02-16,1715.0
2024-02-19,1700.0
2024-02-20,1716.0
2024-02-21,1716.0
2024-02-22,1705.0
2024-02-23,1723.0
2024-02-26,1723.0
2024-02-27,1739.0
2024-02-28,1732.0
2024-02-29,1725.0
2024-03-01,1725.0
2024-03-04,1739.0
2024-03-05,1749.0
2024-03-06,1759.0
2024-03-07,1750.0
2024-03-08,1700.0
2024-03-11,1700.0
2024-03-12,1700.0
2024-03-13,1705.0
2024-03-14,1710.0
2024-03-15,1740.0
2024-03-18,1740.0
2024-03-19,1705.0
2024-03-20,1710.0
2024-03-21,1735.0
2024-03-22,1715.0
2024-03-25,1729.0
2024-03-26,1716.0
2024-03-27,1716.0
2024-03-28,1710.0
2024-03-29,1690.0
2024-04-01,1691.0
2024-04-02,1700.0
2024-04-03,1700.0
2024-04-04,1691.0
2024-04-05,1700.0
2024-04-08,1701.0
2024-04-09,1711.0
2024-04-15,1722.0
2024-04-16,1706.0
2024-04-17,1750.0
2024-04-18,1755.0
2024-04-19,1750.0
2024-04-22,1726.0
2024-04-23,1725.0
2024-04-24,1710.0
2024-04-25,1748.0
2024-04-26,1748.0
2024-04-29,1747.0
2024-04-30,1760.0
2024-05-02,1759.0
2024-05-03,1768.0
2024-05-06,1760.0
2024-05-07,1750.0
2024-05-08,1751.0
2024-05-09,1785.0
2024-05-10,1763.0
2024-05-13,1780.0
2024-05-14,1780.0
2024-05-15,1790.0
2024-05-16,1800.0
2024-05-17,1786.0
2024-05-20,1809.0
2024-05-21,1865.0
2024-05-22,1871.0
2024-05-23,1859.0
2024-05-24,1849.0
2024-05-27,1834.0
2024-05-28,1820.0
2024-05-29,1839.0
2024-05-30,1790.0
2024-05-31,1780.0
2024-06-03,1775.0
2024-06-04,1770.0
2024-06-05,1750.0
2024-06-06,1750.0
2024-06-07,1756.0
2024-06-10,1756.0
2024-06-11,1797.0
2024-06-12,1780.0
2024-06-13,1751.0
2024-06-14,1760.0
2024-06-19,1800.0
2024-06-20,1800.0
2024-06-21,1799.0
2024-06-24,1751.0
2024-06-25,1802.0
2024-06-26,1800.0
2024-06-27,1800.0
2024-06-28,1820.0
2024-07-01,1820.0
2024-07-02,1750.0
2024-07-03,1750.0
2024-07-04,1760.0
2024-07-05,1770.0
2024-07-08,1770.0
2024-07-09,1750.0
2024-07-10,1770.0
2024-07-11,1770.0
2024-07-12,1757.0
2024-07-15,1745.0
2024-07-16,1756.0
2024-07-17,1762.0
2024-07-18,1756.0
2024-07-19,1802.0
2024-07-22,1811.0
2024-07-23,1805.0
2024-07-24,1859.0
2024-07-25,1878.0
2024-07-26,1850.0
2024-07-29,1845.0
2024-07-31,1880.0
2024-08-01,1880.0
2024-08-02,1880.0
2024-08-05,1775.0
2024-08-06,1849.0
2024-08-07,1840.0
2024-08-08,1840.0
2024-08-09,1835.0
2024-08-12,1830.0
2024-08-13,1829.0
2024-08-15,1840.0
2024-08-16,1840.0
2024-08-19,1840.0
2024-08-22,1790.0
2024-08-23,1820.0
2024-08-26,1793.0
2024-08-27,1790.0
2024-08-28,1790.0
2024-08-29,1760.0
2024-08-30,1768.0
2024-09-02,1765.0
2024-09-03,1785.0
2024-09-04,1785.0
2024-09-05,1783.0
2024-09-06,1765.0
2024-09-09,1770.0
2024-09-10,1740.0
2024-09-11,1739.0
2024-09-12,1735.0
2024-09-13,1879.0
2024-09-18,1887.0
2024-09-19,1841.0
2024-09-20,1865.0
2024-09-23,1816.0
2024-09-24,1834.0
2024-09-25,1834.0
2024-09-26,1840.0
2024-09-27,1849.0
2024-09-30,1800.0
2024-10-01,1769.0
2024-10-02,1743.0
2024-10-03,1745.0
2024-10-04,1799.0
2024-10-07,1796.0
2024-10-08,1756.0
2024-10-09,1750.0
2024-10-10,1753.0
2024-10-11,1750.0
2024-10-14,1750.0
2024-10-15,1733.0
2024-10-16,1720.0
2024-10-17,1790.0
2024-10-18,1760.0
2024-10-21,1736.0
2024-10-22,1780.0
2024-10-23,1782.0
2024-10-24,1782.0
2024-10-25,1773.0
2024-10-28,1780.0
2024-10-29,1828.0
2024-10-30,1781.0
2024-10-31,1800.0
2024-11-01,1800.0
2024-11-04,1800.0
2024-11-05,1810.0
2024-11-07,1830.0
2024-11-08,1850.0
2024-11-11,1830.0
2024-11-12,1830.0
2024-11-13,1830.0
2024-11-14,1920.0
2024-11-15,1950.0
2024-11-19,1985.0
2024-11-20,2002.0
2024-11-21,1986.0
2024-11-22,1986.0
2024-11-25,1981.0
2024-11-26,2000.0
2024-11-27,2000.0
2024-11-28,2000.0
2024-11-29,1999.0
2024-12-02,1930.0
2024-12-03,1987.0
2024-12-04,1984.0
2024-12-05,1935.0
2024-12-06,1936.0
2024-12-09,1950.0
2024-12-10,1936.0
2024-12-11,1940.0
2024-12-12,1930.0
2024-12-13,1925.0
2024-12-16,1949.0
2024-12-17,1911.0
2024-12-18,1965.0
2024-12-19,1911.0
2024-12-20,1925.0
2024-12-23,1925.0
2024-12-24,1924.0
2024-12-25,1910.0
2024-12-26,1909.0
2024-12-27,1920.0
2024-12-30,1920.0
2024-12-31,1880.0
2025-01-02,1886.0
2025-01-03,1930.0
2025-01-06,1944.0
2025-01-07,1932.0
2025-01-08,1950.0
2025-01-09,1940.0
2025-01-10,1936.0
2025-01-13,1970.0
2025-01-15,1930.0
2025-01-16,1928.0
2025-01-17,1915.0
2025-01-20,1915.0
2025-01-21,1905.0
2025-01-22,1900.0
2025-01-23,1920.0
2025-01-24,1895.0
2025-01-27,1913.0
2025-01-28,1899.0
2025-01-29,1901.0
2025-01-30,1920.0
2025-01-31,1900.0
2025-02-03,1928.0
2025-02-04,1903.0
2025-02-05,1903.0
2025-02-06,1903.0
2025-02-07,1899.0
2025-02-10,1899.0
2025-02-11,1870.0
2025-02-12,1900.0
2025-02-13,1900.0
2025-02-14,1885.0
2025-02-17,1895.0
2025-02-18,1894.0
2025-02-19,1895.0
2025-02-20,1890.0
2025-02-21,1899.0
2025-02-24,1900.0
2025-02-25,1900.0
2025-02-26,1910.0
2025-02-27,1900.0
2025-02-28,1915.0
2025-03-03,1910.0
2025-03-04,2008.0
2025-03-05,1963.0
2025-03-06,1978.0
2025-03-07,1901.0
2025-03-10,1911.0
2025-03-11,1905.0
2025-03-12,1899.0
2025-03-13,1889.0
2025-03-14,1915.0
2025-03-17,1900.0
2025-03-18,1900.0
2025-03-19,1910.0
2025-03-20,1875.0
2025-03-21,1970.0
2025-03-24,1910.0
2025-03-25,1905.0
2025-03-26,1909.0
2025-03-27,1920.0
2025-03-28,1940.0
2025-04-02,1932.0
2025-04-03,1900.0
2025-04-04,1890.0
2025-04-07,1710.0
2025-04-08,1828.0
2025-04-09,1800.0
2025-04-10,1850.0
2025-04-11,1730.0
2025-04-14,1849.0
2025-04-15,1861.0
2025-04-16,1888.0
2025-04-17,1890.0
2025-04-18,1865.0
2025-04-21,1865.0
2025-04-22,1865.0
2025-04-23,1865.0
2025-04-24,1865.0
2025-04-25,1880.0
2025-04-28,1875.0
2025-04-29,1856.0
2025-04-30,1865.0
2025-05-02,1890.0
2025-05-05,1875.0
2025-05-06,1880.0
2025-05-07,1920.0
2025-05-08,1930.0
