date,ALM
2021-12-31,1392.0
2022-01-03,1392.0
2022-01-04,1392.0
2022-01-05,1392.0
2022-01-06,1392.0
2022-01-07,1415.0
2022-01-10,1425.0
2022-01-12,1428.0
2022-01-13,1425.0
2022-01-14,1425.0
2022-01-17,1424.0
2022-01-18,1428.0
2022-01-19,1424.0
2022-01-20,1428.0
2022-01-21,1428.0
2022-01-24,1404.0
2022-01-25,1404.0
2022-01-26,1415.0
2022-01-27,1451.0
2022-01-28,1465.0
2022-01-31,1432.0
2022-02-01,1432.0
2022-02-02,1432.0
2022-02-03,1433.0
2022-02-04,1450.0
2022-02-07,1450.0
2022-02-08,1469.0
2022-02-09,1468.0
2022-02-10,1468.0
2022-02-11,1444.0
2022-02-14,1443.0
2022-02-15,1442.0
2022-02-16,1440.0
2022-02-17,1440.0
2022-02-18,1440.0
2022-02-21,1457.0
2022-02-22,1440.0
2022-02-23,1440.0
2022-02-24,1383.0
2022-02-25,1383.0
2022-02-28,1452.0
2022-03-01,1410.0
2022-03-02,1410.0
2022-03-03,1418.0
2022-03-04,1400.0
2022-03-07,1400.0
2022-03-08,1360.0
2022-03-09,1390.0
2022-03-10,1390.0
2022-03-11,1375.0
2022-03-14,1375.0
2022-03-15,1400.0
2022-03-16,1410.0
2022-03-17,1410.0
2022-03-18,1389.0
2022-03-21,1400.0
2022-03-22,1400.0
2022-03-23,1441.0
2022-03-24,1436.0
2022-03-25,1400.0
2022-03-28,1400.0
2022-03-29,1400.0
2022-03-30,1400.0
2022-03-31,1483.0
2022-04-01,1529.0
2022-04-04,1520.0
2022-04-05,1520.0
2022-04-06,1531.0
2022-04-07,1530.0
2022-04-08,1530.0
2022-04-11,1530.0
2022-04-12,1515.0
2022-04-13,1515.0
2022-04-14,1520.0
2022-04-15,1525.0
2022-04-18,1520.0
2022-04-19,1520.0
2022-04-20,1520.0
2022-04-21,1520.0
2022-04-22,1529.0
2022-04-25,1529.0
2022-04-26,1529.0
2022-04-27,1529.0
2022-04-28,1529.0
2022-04-29,1529.0
2022-05-04,1529.0
2022-05-05,1528.0
2022-05-06,1528.0
2022-05-09,1520.0
2022-05-10,1500.0
2022-05-11,1500.0
2022-05-12,1520.0
2022-05-13,1520.0
2022-05-16,1520.0
2022-05-17,1525.0
2022-05-18,1524.0
2022-05-19,1500.0
2022-05-20,1500.0
2022-05-23,1500.0
2022-05-24,1500.0
2022-05-25,1510.0
2022-05-26,1501.0
2022-05-27,1480.0
2022-05-30,1480.0
2022-05-31,1481.0
2022-06-01,1565.0
2022-06-02,1565.0
2022-06-03,1590.0
2022-06-06,1639.0
2022-06-07,1612.0
2022-06-08,1697.0
2022-06-09,1750.0
2022-06-10,1700.0
2022-06-13,1700.0
2022-06-14,1690.0
2022-06-15,1691.0
2022-06-16,1690.0
2022-06-17,1680.0
2022-06-20,1700.0
2022-06-21,1620.0
2022-06-22,1575.0
2022-06-23,1550.0
2022-06-24,1550.0
2022-06-27,1550.0
2022-06-28,1550.0
2022-06-29,1596.0
2022-06-30,1596.0
2022-07-01,1596.0
2022-07-04,1596.0
2022-07-05,1501.0
2022-07-06,1500.0
2022-07-07,1460.0
2022-07-08,1540.0
2022-07-12,1540.0
2022-07-13,1540.0
2022-07-14,1539.0
2022-07-15,1590.0
2022-07-18,1590.0
2022-07-19,1590.0
2022-07-20,1543.0
2022-07-21,1600.0
2022-07-22,1600.0
2022-07-25,1600.0
2022-07-26,1600.0
2022-07-27,1600.0
2022-07-28,1600.0
2022-07-29,1600.0
2022-08-01,1520.0
2022-08-02,1599.0
2022-08-03,1599.0
2022-08-04,1599.0
2022-08-05,1599.0
2022-08-08,1597.0
2022-08-09,1597.0
2022-08-10,1597.0
2022-08-11,1570.0
2022-08-12,1600.0
2022-08-15,1599.0
2022-08-16,1630.0
2022-08-17,1600.0
2022-08-18,1598.0
2022-08-19,1599.0
2022-08-22,1599.0
2022-08-23,1572.0
2022-08-24,1572.0
2022-08-25,1572.0
2022-08-26,1580.0
2022-08-29,1644.0
2022-08-30,1644.0
2022-08-31,1640.0
2022-09-01,1644.0
2022-09-02,1670.0
2022-09-05,1679.0
2022-09-06,1679.0
2022-09-07,1699.0
2022-09-08,1699.0
2022-09-09,1699.0
2022-09-12,1699.0
2022-09-13,1700.0
2022-09-14,1699.0
2022-09-15,1699.0
2022-09-16,1699.0
2022-09-19,1655.0
2022-09-20,1699.0
2022-09-21,1722.0
2022-09-22,1722.0
2022-09-23,1722.0
2022-09-26,1685.0
2022-09-27,1685.0
2022-09-28,1685.0
2022-09-29,1635.0
2022-09-30,1700.0
2022-10-03,1630.0
2022-10-04,1650.0
2022-10-05,1695.0
2022-10-06,1695.0
2022-10-07,1695.0
2022-10-11,1695.0
2022-10-12,1645.0
2022-10-13,1589.0
2022-10-14,1629.0
2022-10-17,1629.0
2022-10-18,1629.0
2022-10-19,1629.0
2022-10-20,1600.0
2022-10-21,1600.0
2022-10-24,1600.0
2022-10-25,1600.0
2022-10-26,1600.0
2022-10-27,1600.0
2022-10-28,1600.0
2022-10-31,1600.0
2022-11-01,1600.0
2022-11-02,1600.0
2022-11-03,1600.0
2022-11-04,1600.0
2022-11-07,1600.0
2022-11-08,1600.0
2022-11-09,1600.0
2022-11-10,1600.0
2022-11-11,1598.0
2022-11-14,1589.0
2022-11-15,1599.0
2022-11-16,1599.0
2022-11-17,1594.0
2022-11-21,1600.0
2022-11-22,1600.0
2022-11-23,1600.0
2022-11-24,1505.0
2022-11-25,1470.0
2022-11-28,1470.0
2022-11-29,1470.0
2022-11-30,1449.0
2022-12-01,1449.0
2022-12-02,1490.0
2022-12-05,1495.0
2022-12-06,1495.0
2022-12-07,1495.0
2022-12-08,1495.0
2022-12-09,1495.0
2022-12-12,1420.0
2022-12-13,1420.0
2022-12-14,1420.0
2022-12-15,1420.0
2022-12-16,1500.0
2022-12-19,1500.0
2022-12-20,1420.0
2022-12-21,1420.0
2022-12-22,1420.0
2022-12-23,1420.0
2022-12-26,1420.0
2022-12-27,1462.0
2022-12-28,1462.0
2022-12-29,1462.0
2022-12-30,1418.0
2023-01-02,1400.0
2023-01-03,1370.0
2023-01-04,1288.0
2023-01-05,1211.0
2023-01-06,1279.0
2023-01-09,1282.0
2023-01-10,1320.0
2023-01-12,1355.0
2023-01-13,1355.0
2023-01-16,1355.0
2023-01-17,1355.0
2023-01-18,1355.0
2023-01-19,1315.0
2023-01-20,1300.0
2023-01-23,1314.0
2023-01-24,1314.0
2023-01-25,1314.0
2023-01-26,1314.0
2023-01-27,1360.0
2023-01-30,1360.0
2023-01-31,1350.0
2023-02-01,1394.0
2023-02-02,1394.0
2023-02-03,1395.0
2023-02-06,1395.0
2023-02-07,1395.0
2023-02-08,1395.0
2023-02-09,1395.0
2023-02-10,1395.0
2023-02-13,1390.0
2023-02-14,1390.0
2023-02-15,1390.0
2023-02-16,1385.0
2023-02-17,1385.0
2023-02-20,1355.0
2023-02-21,1355.0
2023-02-22,1371.0
2023-02-23,1371.0
2023-02-24,1371.0
2023-02-27,1301.0
2023-02-28,1349.0
2023-03-01,1300.0
2023-03-02,1300.0
2023-03-03,1300.0
2023-03-06,1300.0
2023-03-07,1330.0
2023-03-08,1330.0
2023-03-09,1328.0
2023-03-10,1300.0
2023-03-13,1300.0
2023-03-14,1300.0
2023-03-15,1300.0
2023-03-16,1300.0
2023-03-17,1300.0
2023-03-20,1290.0
2023-03-21,1290.0
2023-03-22,1310.0
2023-03-23,1310.0
2023-03-24,1310.0
2023-03-27,1310.0
2023-03-28,1313.0
2023-03-29,1320.0
2023-03-30,1320.0
2023-03-31,1320.0
2023-04-03,1315.0
2023-04-04,1315.0
2023-04-05,1315.0
2023-04-06,1307.0
2023-04-07,1300.0
2023-04-10,1314.0
2023-04-11,1315.0
2023-04-12,1300.0
2023-04-13,1300.0
2023-04-14,1315.0
2023-04-17,1300.0
2023-04-18,1305.0
2023-04-19,1300.0
2023-04-20,1300.0
2023-04-21,1301.0
2023-04-25,1291.0
2023-04-26,1291.0
2023-04-27,1300.0
2023-04-28,1329.0
2023-05-02,1330.0
2023-05-03,1303.0
2023-05-04,1303.0
2023-05-05,1303.0
2023-05-08,1300.0
2023-05-09,1300.0
2023-05-10,1320.0
2023-05-11,1320.0
2023-05-12,1349.0
2023-05-15,1349.0
2023-05-16,1349.0
2023-05-17,1348.0
2023-05-18,1350.0
2023-05-19,1349.0
2023-05-22,1349.0
2023-05-23,1349.0
2023-05-24,1350.0
2023-05-25,1350.0
2023-05-26,1350.0
2023-05-29,1350.0
2023-05-30,1320.0
2023-05-31,1320.0
2023-06-01,1349.0
2023-06-02,1349.0
2023-06-05,1349.0
2023-06-06,1349.0
2023-06-07,1330.0
2023-06-08,1301.0
2023-06-09,1300.0
2023-06-12,1301.0
2023-06-13,1301.0
2023-06-14,1300.0
2023-06-15,1300.0
2023-06-16,1320.0
2023-06-19,1348.0
2023-06-20,1348.0
2023-06-21,1345.0
2023-06-22,1348.0
2023-06-23,1320.0
2023-06-26,1330.0
2023-06-27,1345.0
2023-06-28,1345.0
2023-07-03,1350.0
2023-07-04,1350.0
2023-07-05,1350.0
2023-07-06,1350.0
2023-07-07,1350.0
2023-07-10,1400.0
2023-07-11,1375.0
2023-07-12,1375.0
2023-07-13,1300.0
2023-07-14,1300.0
2023-07-17,1300.0
2023-07-18,1300.0
2023-07-20,1377.0
2023-07-21,1377.0
2023-07-24,1350.0
2023-07-25,1349.0
2023-07-26,1320.0
2023-07-27,1345.0
2023-07-28,1348.0
2023-07-31,1337.0
2023-08-01,1350.0
2023-08-02,1349.0
2023-08-03,1339.0
2023-08-04,1320.0
2023-08-07,1349.0
2023-08-08,1325.0
2023-08-09,1325.0
2023-08-10,1325.0
2023-08-11,1305.0
2023-08-15,1305.0
2023-08-16,1340.0
2023-08-17,1300.0
2023-08-18,1295.0
2023-08-22,1296.0
2023-08-23,1324.0
2023-08-24,1320.0
2023-08-25,1294.0
2023-08-28,1294.0
2023-08-29,1294.0
2023-08-30,1294.0
2023-08-31,1329.0
2023-09-01,1325.0
2023-09-04,1325.0
2023-09-05,1325.0
2023-09-06,1325.0
2023-09-07,1294.0
2023-09-08,1294.0
2023-09-11,1329.0
2023-09-12,1329.0
2023-09-13,1290.0
2023-09-14,1300.0
2023-09-15,1324.0
2023-09-18,1324.0
2023-09-19,1324.0
2023-09-20,1324.0
2023-09-21,1300.0
2023-09-22,1300.0
2023-09-25,1300.0
2023-09-26,1260.0
2023-09-27,1261.0
2023-10-02,1260.0
2023-10-03,1260.0
2023-10-04,1260.0
2023-10-05,1320.0
2023-10-06,1345.0
2023-10-09,1345.0
2023-10-10,1306.0
2023-10-11,1306.0
2023-10-12,1321.0
2023-10-13,1321.0
2023-10-16,1321.0
2023-10-17,1301.0
2023-10-18,1333.0
2023-10-19,1333.0
2023-10-20,1305.0
2023-10-23,1270.0
2023-10-24,1270.0
2023-10-25,1270.0
2023-10-26,1270.0
2023-10-27,1270.0
2023-10-30,1270.0
2023-10-31,1270.0
2023-11-01,1300.0
2023-11-02,1319.0
2023-11-03,1315.0
2023-11-07,1316.0
2023-11-08,1314.0
2023-11-09,1310.0
2023-11-10,1293.0
2023-11-13,1310.0
2023-11-14,1300.0
2023-11-15,1300.0
2023-11-16,1300.0
2023-11-17,1300.0
2023-11-20,1310.0
2023-11-21,1300.0
2023-11-22,1300.0
2023-11-23,1310.0
2023-11-24,1310.0
2023-11-27,1330.0
2023-11-28,1338.0
2023-11-29,1339.0
2023-11-30,1340.0
2023-12-01,1337.0
2023-12-04,1337.0
2023-12-05,1337.0
2023-12-06,1360.0
2023-12-07,1357.0
2023-12-08,1357.0
2023-12-11,1308.0
2023-12-12,1312.0
2023-12-13,1315.0
2023-12-14,1353.0
2023-12-15,1310.0
2023-12-18,1312.0
2023-12-19,1380.0
2023-12-20,1377.0
2023-12-21,1376.0
2023-12-22,1376.0
2023-12-25,1316.0
2023-12-26,1369.0
2023-12-27,1369.0
2023-12-28,1369.0
2023-12-29,1369.0
2024-01-02,1369.0
2024-01-03,1369.0
2024-01-04,1359.0
2024-01-05,1335.0
2024-01-08,1339.0
2024-01-09,1339.0
2024-01-10,1339.0
2024-01-12,1321.0
2024-01-15,1321.0
2024-01-16,1320.0
2024-01-17,1339.0
2024-01-18,1339.0
2024-01-19,1340.0
2024-01-22,1340.0
2024-01-23,1340.0
2024-01-24,1340.0
2024-01-25,1365.0
2024-01-26,1340.0
2024-01-29,1364.0
2024-01-30,1364.0
2024-01-31,1364.0
2024-02-01,1342.0
2024-02-02,1341.0
2024-02-05,1370.0
2024-02-06,1365.0
2024-02-07,1365.0
2024-02-08,1365.0
2024-02-09,1342.0
2024-02-12,1350.0
2024-02-13,1350.0
2024-02-14,1342.0
2024-02-15,1342.0
2024-02-16,1345.0
2024-02-19,1345.0
2024-02-20,1342.0
2024-02-21,1343.0
2024-02-22,1343.0
2024-02-23,1343.0
2024-02-26,1345.0
2024-02-27,1345.0
2024-02-28,1350.0
2024-02-29,1370.0
2024-03-01,1368.0
2024-03-04,1351.0
2024-03-05,1355.0
2024-03-06,1355.0
2024-03-07,1360.0
2024-03-08,1360.0
2024-03-11,1340.0
2024-03-12,1341.0
2024-03-13,1341.0
2024-03-14,1360.0
2024-03-15,1360.0
2024-03-18,1360.0
2024-03-19,1360.0
2024-03-20,1350.0
2024-03-21,1350.0
2024-03-22,1350.0
2024-03-25,1350.0
2024-03-26,1350.0
2024-03-27,1477.0
2024-03-28,1480.0
2024-03-29,1499.0
2024-04-01,1497.0
2024-04-02,1499.0
2024-04-03,1500.0
2024-04-04,1500.0
2024-04-05,1499.0
2024-04-08,1500.0
2024-04-09,1520.0
2024-04-15,1520.0
2024-04-16,1500.0
2024-04-17,1500.0
2024-04-18,1500.0
2024-04-19,1500.0
2024-04-22,1488.0
2024-04-23,1488.0
2024-04-24,1475.0
2024-04-25,1500.0
2024-04-26,1500.0
2024-04-29,1500.0
2024-04-30,1500.0
2024-05-02,1579.0
2024-05-03,1572.0
2024-05-06,1525.0
2024-05-07,1502.0
2024-05-08,1561.0
2024-05-09,1570.0
2024-05-10,1480.0
2024-05-13,1547.0
2024-05-14,1547.0
2024-05-15,1547.0
2024-05-16,1539.0
2024-05-17,1539.0
2024-05-20,1535.0
2024-05-21,1500.0
2024-05-22,1530.0
2024-05-23,1525.0
2024-05-24,1525.0
2024-05-27,1520.0
2024-05-28,1520.0
2024-05-29,1520.0
2024-05-30,1500.0
2024-05-31,1517.0
2024-06-03,1517.0
2024-06-04,1507.0
2024-06-05,1507.0
2024-06-06,1507.0
2024-06-07,1490.0
2024-06-10,1508.0
2024-06-11,1508.0
2024-06-12,1510.0
2024-06-13,1529.0
2024-06-14,1529.0
2024-06-19,1529.0
2024-06-20,1529.0
2024-06-21,1543.0
2024-06-24,1529.0
2024-06-25,1499.0
2024-06-26,1519.0
2024-06-27,1509.0
2024-06-28,1509.0
2024-07-01,1509.0
2024-07-02,1475.0
2024-07-03,1477.0
2024-07-04,1477.0
2024-07-05,1500.0
2024-07-08,1500.0
2024-07-09,1500.0
2024-07-10,1500.0
2024-07-11,1500.0
2024-07-12,1500.0
2024-07-15,1500.0
2024-07-16,1528.0
2024-07-17,1529.0
2024-07-18,1529.0
2024-07-19,1507.0
2024-07-22,1527.0
2024-07-23,1545.0
2024-07-24,1543.0
2024-07-25,1545.0
2024-07-26,1544.0
2024-07-29,1545.0
2024-07-31,1553.0
2024-08-01,1508.0
2024-08-02,1499.0
2024-08-05,1460.0
2024-08-06,1490.0
2024-08-07,1460.0
2024-08-08,1460.0
2024-08-09,1437.0
2024-08-12,1459.0
2024-08-13,1441.0
2024-08-15,1444.0
2024-08-16,1445.0
2024-08-19,1445.0
2024-08-22,1444.0
2024-08-23,1443.0
2024-08-26,1443.0
2024-08-27,1400.0
2024-08-28,1400.0
2024-08-29,1402.0
2024-08-30,1425.0
2024-09-02,1400.0
2024-09-03,1405.0
2024-09-04,1405.0
2024-09-05,1406.0
2024-09-06,1386.0
2024-09-09,1375.0
2024-09-10,1419.0
2024-09-11,1419.0
2024-09-12,1419.0
2024-09-13,1390.0
2024-09-18,1380.0
2024-09-19,1391.0
2024-09-20,1370.0
2024-09-23,1381.0
2024-09-24,1373.0
2024-09-25,1384.0
2024-09-26,1380.0
2024-09-27,1371.0
2024-09-30,1385.0
2024-10-01,1385.0
2024-10-02,1380.0
2024-10-03,1380.0
2024-10-04,1380.0
2024-10-07,1390.0
2024-10-08,1385.0
2024-10-09,1373.0
2024-10-10,1370.0
2024-10-11,1370.0
2024-10-14,1365.0
2024-10-15,1365.0
2024-10-16,1369.0
2024-10-17,1369.0
2024-10-18,1395.0
2024-10-21,1381.0
2024-10-22,1400.0
2024-10-23,1390.0
2024-10-24,1385.0
2024-10-25,1409.0
2024-10-28,1384.0
2024-10-29,1410.0
2024-10-30,1410.0
2024-10-31,1410.0
2024-11-01,1410.0
2024-11-04,1409.0
2024-11-05,1409.0
2024-11-07,1409.0
2024-11-08,1409.0
2024-11-11,1409.0
2024-11-12,1409.0
2024-11-13,1409.0
2024-11-14,1409.0
2024-11-15,1409.0
2024-11-19,1384.0
2024-11-20,1385.0
2024-11-21,1385.0
2024-11-22,1400.0
2024-11-25,1409.0
2024-11-26,1408.0
2024-11-27,1400.0
2024-11-28,1400.0
2024-11-29,1408.0
2024-12-02,1415.0
2024-12-03,1432.0
2024-12-04,1444.0
2024-12-05,1444.0
2024-12-06,1443.0
2024-12-09,1443.0
2024-12-10,1443.0
2024-12-11,1443.0
2024-12-12,1443.0
2024-12-13,1443.0
2024-12-16,1442.0
2024-12-17,1401.0
2024-12-18,1401.0
2024-12-19,1402.0
2024-12-20,1403.0
2024-12-23,1404.0
2024-12-24,1404.0
2024-12-25,1440.0
2024-12-26,1440.0
2024-12-27,1440.0
2024-12-30,1442.0
2024-12-31,1442.0
2025-01-02,1444.0
2025-01-03,1442.0
2025-01-06,1442.0
2025-01-07,1400.0
2025-01-08,1450.0
2025-01-09,1460.0
2025-01-10,1429.0
2025-01-13,1400.0
2025-01-15,1400.0
2025-01-16,1420.0
2025-01-17,1420.0
2025-01-20,1400.0
2025-01-21,1400.0
2025-01-22,1404.0
2025-01-23,1436.0
2025-01-24,1441.0
2025-01-27,1445.0
2025-01-28,1445.0
2025-01-29,1440.0
2025-01-30,1440.0
2025-01-31,1440.0
2025-02-03,1469.0
2025-02-04,1485.0
2025-02-05,1480.0
2025-02-06,1480.0
2025-02-07,1461.0
2025-02-10,1461.0
2025-02-11,1470.0
2025-02-12,1470.0
2025-02-13,1481.0
2025-02-14,1530.0
2025-02-17,1529.0
2025-02-18,1525.0
2025-02-19,1538.0
2025-02-20,1533.0
2025-02-21,1530.0
2025-02-24,1502.0
2025-02-25,1502.0
2025-02-26,1529.0
2025-02-27,1544.0
2025-02-28,1600.0
2025-03-03,1600.0
2025-03-04,1598.0
2025-03-05,1574.0
2025-03-06,1625.0
2025-03-07,1627.0
2025-03-10,1600.0
2025-03-11,1580.0
2025-03-12,1570.0
2025-03-13,1599.0
2025-03-14,1599.0
2025-03-17,1598.0
2025-03-18,1625.0
2025-03-19,1625.0
2025-03-20,1630.0
2025-03-21,1610.0
2025-03-24,1610.0
2025-03-25,1720.0
2025-03-26,1735.0
2025-03-27,1779.0
2025-03-28,1780.0
2025-04-02,1782.0
2025-04-03,1733.0
2025-04-04,1727.0
2025-04-07,1610.0
2025-04-08,1680.0
2025-04-09,1678.0
2025-04-10,1700.0
2025-04-11,1670.0
2025-04-14,1767.0
2025-04-15,1765.0
2025-04-16,1721.0
2025-04-17,1721.0
2025-04-18,1787.0
2025-04-21,1785.0
2025-04-22,1800.0
2025-04-23,1820.0
2025-04-24,1805.0
2025-04-25,1800.0
2025-04-28,1817.0
2025-04-29,1819.0
2025-04-30,1823.0
2025-05-02,1823.0
2025-05-05,1823.0
2025-05-06,1823.0
2025-05-07,1800.0
2025-05-08,1783.0
2025-05-09,1825.0
