date,BOA
2021-05-21,157.083
2021-05-24,155.704
2021-05-25,155.901
2021-05-26,156.148
2021-05-27,156.148
2021-05-28,158.561
2021-05-31,155.606
2021-06-01,154.621
2021-06-02,158.511
2021-06-03,158.068
2021-06-04,157.576
2021-06-07,158.757
2021-06-08,157.576
2021-06-09,158.068
2021-06-10,158.954
2021-06-11,157.625
2021-06-14,161.023
2021-06-15,161.023
2021-06-16,161.121
2021-06-17,162.401
2021-06-18,165.454
2021-06-21,167.326
2021-06-22,165.651
2021-06-23,167.276
2021-06-24,165.947
2021-06-25,165.947
2021-06-28,167.375
2021-06-29,166.932
2021-06-30,166.144
2021-07-01,166.439
2021-07-02,169.394
2021-07-05,169.394
2021-07-06,165.947
2021-07-07,166.439
2021-07-08,169.394
2021-07-09,167.424
2021-07-12,167.424
2021-07-13,168.409
2021-07-14,166.439
2021-07-15,164.47
2021-07-16,164.962
2021-07-19,162.992
2021-07-20,162.992
2021-07-23,164.47
2021-07-26,165.454
2021-07-27,166.439
2021-07-28,167.424
2021-07-29,167.424
2021-08-02,164.47
2021-08-03,167.424
2021-08-04,166.439
2021-08-05,166.439
2021-08-06,168.311
2021-08-09,168.409
2021-08-11,168.409
2021-08-12,167.424
2021-08-13,170.379
2021-08-16,170.182
2021-08-17,169.443
2021-08-18,169.394
2021-08-19,168.409
2021-08-23,174.712
2021-08-24,171.364
2021-08-25,172.348
2021-08-26,172.348
2021-08-27,172.348
2021-08-30,172.348
2021-08-31,171.364
2021-09-01,172.151
2021-09-02,172.348
2021-09-03,171.807
2021-09-06,172.348
2021-09-07,171.856
2021-09-08,171.364
2021-09-09,173.333
2021-09-10,174.318
2021-09-13,174.318
2021-09-14,174.318
2021-09-15,172.348
2021-09-16,171.413
2021-09-17,171.413
2021-09-20,172.348
2021-09-21,172.348
2021-09-22,172.348
2021-09-23,171.364
2021-09-24,172.348
2021-09-27,173.284
2021-09-28,173.235
2021-09-29,172.348
2021-09-30,173.333
2021-10-01,172.348
2021-10-04,172.348
2021-10-05,172.348
2021-10-06,173.333
2021-10-07,173.333
2021-10-08,173.333
2021-10-11,171.856
2021-10-12,171.856
2021-10-13,172.348
2021-10-14,172.348
2021-10-15,172.348
2021-10-18,172.348
2021-10-21,172.841
2021-10-22,172.939
2021-10-25,173.826
2021-10-26,177.765
2021-10-27,180.72
2021-10-28,180.72
2021-10-29,183.182
2021-11-01,183.182
2021-11-02,184.167
2021-11-03,183.182
2021-11-04,183.182
2021-11-05,182.689
2021-11-08,187.072
2021-11-09,185.102
2021-11-10,183.182
2021-11-11,182.689
2021-11-12,183.182
2021-11-15,183.182
2021-11-16,183.182
2021-11-17,183.182
2021-11-19,183.182
2021-11-22,185.496
2021-11-23,183.182
2021-11-24,184.068
2021-11-25,182.295
2021-11-26,185.151
2021-11-29,182.197
2021-11-30,181.311
2021-12-01,182.197
2021-12-02,184.659
2021-12-03,183.182
2021-12-06,183.182
2021-12-07,183.182
2021-12-08,183.182
2021-12-09,183.231
2021-12-10,184.167
2021-12-13,183.231
2021-12-14,185.102
2021-12-15,184.167
2021-12-16,183.182
2021-12-17,183.182
2021-12-20,183.182
2021-12-21,185.151
2021-12-22,183.231
2021-12-23,183.231
2021-12-24,183.329
2021-12-27,183.182
2021-12-28,185.644
2021-12-29,185.151
2021-12-30,185.151
2021-12-31,185.151
2022-01-03,185.151
2022-01-04,183.182
2022-01-05,184.167
2022-01-06,184.167
2022-01-07,185.989
2022-01-10,185.151
2022-01-12,185.151
2022-01-13,185.595
2022-01-14,195.0
2022-01-17,192.045
2022-01-18,189.829
2022-01-19,190.076
2022-01-20,191.799
2022-01-21,192.538
2022-01-24,192.538
2022-01-25,190.125
2022-01-26,190.076
2022-01-27,190.273
2022-01-28,201.648
2022-01-31,212.678
2022-02-01,203.864
2022-02-02,210.659
2022-02-03,212.727
2022-02-04,214.697
2022-02-07,216.667
2022-02-08,219.621
2022-02-09,219.621
2022-02-10,219.621
2022-02-11,216.667
2022-02-14,214.697
2022-02-15,208.985
2022-02-16,207.803
2022-02-17,203.42
2022-02-18,203.864
2022-02-21,203.864
2022-02-22,203.371
2022-02-23,206.818
2022-02-24,195.0
2022-02-25,198.447
2022-02-28,196.97
2022-03-01,196.97
2022-03-02,199.038
2022-03-03,196.97
2022-03-04,196.97
2022-03-07,191.061
2022-03-08,194.015
2022-03-09,196.97
2022-03-10,194.015
2022-03-11,192.045
2022-03-14,193.523
2022-03-15,196.97
2022-03-16,196.97
2022-03-17,198.939
2022-03-18,196.97
2022-03-21,196.97
2022-03-22,196.97
2022-03-23,194.015
2022-03-24,193.03
2022-03-25,194.507
2022-03-28,196.97
2022-03-29,193.03
2022-03-30,195.985
2022-03-31,195.985
2022-04-01,195.985
2022-04-04,196.97
2022-04-05,198.841
2022-04-06,196.97
2022-04-07,196.97
2022-04-08,197.019
2022-04-11,196.97
2022-04-12,196.477
2022-04-13,197.511
2022-04-14,197.511
2022-04-15,196.97
2022-04-18,196.97
2022-04-19,196.97
2022-04-20,196.97
2022-04-21,196.97
2022-04-22,197.019
2022-04-25,197.954
2022-04-26,197.019
2022-04-27,197.954
2022-04-28,197.954
2022-04-29,197.462
2022-05-04,196.97
2022-05-05,196.97
2022-05-06,196.97
2022-05-09,196.97
2022-05-10,192.045
2022-05-11,192.045
2022-05-12,190.076
2022-05-13,194.754
2022-05-16,195.0
2022-05-17,192.045
2022-05-18,192.045
2022-05-19,192.045
2022-05-20,190.076
2022-05-23,193.03
2022-05-24,191.061
2022-05-25,190.076
2022-05-26,191.061
2022-05-27,188.106
2022-05-30,188.204
2022-05-31,188.204
2022-06-01,188.106
2022-06-02,191.996
2022-06-03,192.045
2022-06-06,190.125
2022-06-07,192.095
2022-06-08,192.045
2022-06-09,192.045
2022-06-10,190.076
2022-06-13,190.076
2022-06-14,189.189
2022-06-15,189.091
2022-06-16,188.106
2022-06-17,185.151
2022-06-20,186.136
2022-06-21,186.136
2022-06-22,185.151
2022-06-23,184.167
2022-06-24,184.167
2022-06-27,184.167
2022-06-28,190.076
2022-06-29,186.136
2022-06-30,184.167
2022-07-01,182.197
2022-07-04,182.197
2022-07-05,182.197
2022-07-06,185.89
2022-07-07,182.197
2022-07-08,182.197
2022-07-12,182.197
2022-07-13,184.659
2022-07-14,179.242
2022-07-15,179.242
2022-07-18,179.242
2022-07-19,179.242
2022-07-20,179.341
2022-07-21,179.242
2022-07-22,177.273
2022-07-25,177.273
2022-07-26,177.273
2022-07-27,177.273
2022-07-28,177.273
2022-07-29,177.273
2022-08-01,177.273
2022-08-02,177.273
2022-08-03,177.273
2022-08-04,177.273
2022-08-05,177.273
2022-08-08,177.273
2022-08-09,177.273
2022-08-10,177.273
2022-08-11,179.242
2022-08-12,177.273
2022-08-15,179.242
2022-08-16,177.322
2022-08-17,177.273
2022-08-18,177.273
2022-08-19,177.273
2022-08-22,177.273
2022-08-23,177.273
2022-08-24,177.273
2022-08-25,177.273
2022-08-26,177.273
2022-08-29,177.273
2022-08-30,179.242
2022-08-31,177.273
2022-09-01,177.273
2022-09-02,177.273
2022-09-05,177.273
2022-09-06,177.273
2022-09-07,177.273
2022-09-08,177.273
2022-09-09,177.273
2022-09-12,177.273
2022-09-13,177.273
2022-09-14,177.273
2022-09-15,177.273
2022-09-16,177.47
2022-09-19,177.765
2022-09-20,177.864
2022-09-21,177.814
2022-09-22,177.42
2022-09-23,177.765
2022-09-26,177.273
2022-09-27,177.273
2022-09-28,174.0
2022-09-29,170.0
2022-09-30,161.0
2022-10-03,165.3
2022-10-04,170.0
2022-10-05,173.0
2022-10-06,177.8
2022-10-07,177.0
2022-10-11,177.0
2022-10-12,175.0
2022-10-13,172.9
2022-10-14,171.0
2022-10-17,170.0
2022-10-18,168.0
2022-10-19,168.0
2022-10-20,163.95
2022-10-21,163.0
2022-10-24,162.0
2022-10-25,163.0
2022-10-26,159.9
2022-10-27,159.5
2022-10-28,161.0
2022-10-31,160.0
2022-11-01,160.0
2022-11-02,159.9
2022-11-03,160.0
2022-11-04,159.5
2022-11-07,159.0
2022-11-08,158.0
2022-11-09,158.0
2022-11-10,156.0
2022-11-11,156.0
2022-11-14,158.0
2022-11-15,160.0
2022-11-16,160.0
2022-11-17,163.0
2022-11-21,163.0
2022-11-22,165.0
2022-11-23,165.0
2022-11-24,165.5
2022-11-25,165.5
2022-11-28,165.5
2022-11-29,165.5
2022-11-30,165.0
2022-12-01,168.0
2022-12-02,168.0
2022-12-05,171.0
2022-12-06,171.0
2022-12-07,170.0
2022-12-08,170.05
2022-12-09,170.0
2022-12-12,170.0
2022-12-13,170.0
2022-12-14,170.0
2022-12-15,170.0
2022-12-16,170.0
2022-12-19,170.0
2022-12-20,168.0
2022-12-21,168.0
2022-12-22,169.5
2022-12-23,170.0
2022-12-26,172.0
2022-12-27,170.0
2022-12-28,172.0
2022-12-29,172.0
2022-12-30,172.0
2023-01-02,172.0
2023-01-03,171.05
2023-01-04,170.0
2023-01-05,164.95
2023-01-06,163.0
2023-01-09,163.0
2023-01-10,170.95
2023-01-12,170.0
2023-01-13,170.0
2023-01-16,170.0
2023-01-17,167.0
2023-01-18,166.0
2023-01-19,163.0
2023-01-20,163.0
2023-01-23,165.0
2023-01-24,165.0
2023-01-25,163.0
2023-01-26,160.0
2023-01-27,160.0
2023-01-30,160.0
2023-01-31,160.0
2023-02-01,160.0
2023-02-02,160.0
2023-02-03,160.0
2023-02-06,161.0
2023-02-07,161.0
2023-02-08,168.8
2023-02-09,168.5
2023-02-10,165.0
2023-02-13,160.55
2023-02-14,163.5
2023-02-15,163.0
2023-02-16,164.0
2023-02-17,163.0
2023-02-20,162.9
2023-02-21,160.0
2023-02-22,159.45
2023-02-23,159.0
2023-02-24,164.9
2023-02-27,164.9
2023-02-28,168.0
2023-03-01,167.0
2023-03-02,168.15
2023-03-03,165.0
2023-03-06,165.0
2023-03-07,164.5
2023-03-08,164.0
2023-03-09,163.3
2023-03-10,163.0
2023-03-13,166.5
2023-03-14,165.5
2023-03-15,164.0
2023-03-16,164.0
2023-03-17,163.0
2023-03-20,164.45
2023-03-21,162.0
2023-03-22,165.0
2023-03-23,163.0
2023-03-24,163.0
2023-03-27,165.0
2023-03-28,165.0
2023-03-29,165.8
2023-03-30,163.0
2023-03-31,162.5
2023-04-03,163.0
2023-04-04,165.0
2023-04-05,165.0
2023-04-06,164.95
2023-04-07,163.05
2023-04-10,163.0
2023-04-11,164.95
2023-04-12,164.0
2023-04-13,164.5
2023-04-14,163.0
2023-04-17,163.5
2023-04-18,163.5
2023-04-19,163.0
2023-04-20,163.0
2023-04-21,163.0
2023-04-25,163.0
2023-04-26,163.0
2023-04-27,162.5
2023-04-28,162.0
2023-05-02,164.95
2023-05-03,163.0
2023-05-04,162.0
2023-05-05,161.9
2023-05-08,161.05
2023-05-09,161.0
2023-05-10,161.1
2023-05-11,163.0
2023-05-12,164.9
2023-05-15,167.0
2023-05-16,167.0
2023-05-17,164.0
2023-05-18,167.0
2023-05-19,165.0
2023-05-22,166.9
2023-05-23,166.0
2023-05-24,166.0
2023-05-25,165.5
2023-05-26,165.0
2023-05-29,166.05
2023-05-30,166.0
2023-05-31,170.0
2023-06-01,166.0
2023-06-02,168.0
2023-06-05,166.5
2023-06-06,166.0
2023-06-07,165.0
2023-06-08,168.0
2023-06-09,170.0
2023-06-12,169.85
2023-06-13,170.0
2023-06-14,170.0
2023-06-15,175.0
2023-06-16,175.0
2023-06-19,174.8
2023-06-20,180.0
2023-06-21,176.0
2023-06-22,183.0
2023-06-23,183.0
2023-06-26,177.65
2023-06-27,175.0
2023-06-28,177.0
2023-07-03,177.0
2023-07-04,178.0
2023-07-05,180.0
2023-07-06,180.0
2023-07-07,179.9
2023-07-10,178.5
2023-07-11,176.95
2023-07-12,174.1
2023-07-13,176.0
2023-07-14,180.0
2023-07-17,174.6
2023-07-18,178.45
2023-07-20,178.9
2023-07-21,179.8
2023-07-24,177.0
2023-07-25,176.95
2023-07-26,179.8
2023-07-27,179.8
2023-07-28,177.5
2023-07-31,179.1
2023-08-01,179.1
2023-08-02,179.1
2023-08-03,180.1
2023-08-04,182.5
2023-08-07,185.0
2023-08-08,184.0
2023-08-09,184.5
2023-08-10,182.5
2023-08-11,183.8
2023-08-15,183.0
2023-08-16,183.0
2023-08-17,180.0
2023-08-18,180.0
2023-08-22,178.5
2023-08-23,178.4
2023-08-24,179.9
2023-08-25,179.9
2023-08-28,176.6
2023-08-29,180.0
2023-08-30,178.9
2023-08-31,178.6
2023-09-01,177.0
2023-09-04,177.0
2023-09-05,176.0
2023-09-06,175.0
2023-09-07,174.0
2023-09-08,174.0
2023-09-11,173.0
2023-09-12,175.0
2023-09-13,176.0
2023-09-14,175.0
2023-09-15,175.0
2023-09-18,176.0
2023-09-19,176.0
2023-09-20,176.0
2023-09-21,176.0
2023-09-22,178.0
2023-09-25,178.4
2023-09-26,181.25
2023-09-27,183.5
2023-10-02,183.5
2023-10-03,183.5
2023-10-04,181.9
2023-10-05,190.0
2023-10-06,189.0
2023-10-09,186.0
2023-10-10,185.0
2023-10-11,189.0
2023-10-12,185.0
2023-10-13,184.25
2023-10-16,184.0
2023-10-17,183.0
2023-10-18,183.0
2023-10-19,183.0
2023-10-20,183.0
2023-10-23,183.0
2023-10-24,182.9
2023-10-25,180.0
2023-10-26,180.0
2023-10-27,180.0
2023-10-30,179.0
2023-10-31,179.0
2023-11-01,179.0
2023-11-02,179.0
2023-11-03,178.0
2023-11-07,178.0
2023-11-08,180.0
2023-11-09,179.4
2023-11-10,180.0
2023-11-13,182.95
2023-11-14,182.9
2023-11-15,181.0
2023-11-16,181.0
2023-11-17,178.0
2023-11-20,181.4
2023-11-21,178.0
2023-11-22,178.0
2023-11-23,178.0
2023-11-24,178.0
2023-11-27,175.0
2023-11-28,175.0
2023-11-29,170.0
2023-11-30,173.0
2023-12-01,173.0
2023-12-04,170.0
2023-12-05,172.95
2023-12-06,170.0
2023-12-07,171.0
2023-12-08,171.0
2023-12-11,171.0
2023-12-12,170.5
2023-12-13,171.4
2023-12-14,172.0
2023-12-15,177.0
2023-12-18,179.65
2023-12-19,178.95
2023-12-20,182.0
2023-12-21,184.0
2023-12-22,183.0
2023-12-25,184.3
2023-12-26,184.0
2023-12-27,184.0
2023-12-28,183.0
2023-12-29,179.5
2024-01-02,180.0
2024-01-03,180.0
2024-01-04,180.0
2024-01-05,182.0
2024-01-08,182.9
2024-01-09,183.0
2024-01-10,183.4
2024-01-12,184.0
2024-01-15,182.5
2024-01-16,182.5
2024-01-17,184.2
2024-01-18,186.9
2024-01-19,192.5
2024-01-22,193.0
2024-01-23,193.65
2024-01-24,193.5
2024-01-25,193.0
2024-01-26,195.5
2024-01-29,193.0
2024-01-30,193.0
2024-01-31,193.0
2024-02-01,193.0
2024-02-02,193.0
2024-02-05,193.0
2024-02-06,195.5
2024-02-07,198.0
2024-02-08,205.0
2024-02-09,195.0
2024-02-12,202.0
2024-02-13,205.5
2024-02-14,205.0
2024-02-15,204.0
2024-02-16,200.0
2024-02-19,200.0
2024-02-20,200.0
2024-02-21,200.0
2024-02-22,200.0
2024-02-23,201.0
2024-02-26,200.0
2024-02-27,200.0
2024-02-28,202.95
2024-02-29,200.0
2024-03-01,200.0
2024-03-04,200.0
2024-03-05,198.0
2024-03-06,196.0
2024-03-07,195.0
2024-03-08,196.7
2024-03-11,195.05
2024-03-12,195.0
2024-03-13,195.05
2024-03-14,196.5
2024-03-15,199.0
2024-03-18,198.0
2024-03-19,198.0
2024-03-20,195.65
2024-03-21,196.0
2024-03-22,198.0
2024-03-25,198.95
2024-03-26,195.0
2024-03-27,195.0
2024-03-28,195.0
2024-03-29,195.0
2024-04-01,195.0
2024-04-02,195.0
2024-04-03,195.0
2024-04-04,198.0
2024-04-05,197.0
2024-04-08,197.0
2024-04-09,197.0
2024-04-15,199.25
2024-04-16,194.0
2024-04-17,197.45
2024-04-18,197.0
2024-04-19,195.0
2024-04-22,193.1
2024-04-23,192.0
2024-04-24,197.75
2024-04-25,197.45
2024-04-26,197.3
2024-04-29,195.0
2024-04-30,192.0
2024-05-02,192.1
2024-05-03,196.9
2024-05-06,196.8
2024-05-07,196.0
2024-05-08,198.0
2024-05-09,196.5
2024-05-10,197.0
2024-05-13,197.0
2024-05-14,195.0
2024-05-15,194.0
2024-05-16,197.0
2024-05-17,197.0
2024-05-20,194.0
2024-05-21,196.85
2024-05-22,197.0
2024-05-23,196.9
2024-05-24,194.0
2024-05-27,196.95
2024-05-28,195.0
2024-05-29,194.0
2024-05-30,196.0
2024-05-31,196.85
2024-06-03,194.0
2024-06-04,190.0
2024-06-05,190.0
2024-06-06,194.85
2024-06-07,193.0
2024-06-10,194.0
2024-06-11,194.0
2024-06-12,194.0
2024-06-13,194.0
2024-06-14,193.0
2024-06-19,190.0
2024-06-20,190.0
2024-06-21,190.0
2024-06-24,190.0
2024-06-25,195.0
2024-06-26,194.0
2024-06-27,193.0
2024-06-28,193.9
2024-07-01,191.0
2024-07-02,195.0
2024-07-03,193.0
2024-07-04,194.95
2024-07-05,194.95
2024-07-08,194.0
2024-07-09,192.5
2024-07-10,190.0
2024-07-11,193.0
2024-07-12,199.0
2024-07-15,199.0
2024-07-16,195.0
2024-07-17,198.9
2024-07-18,193.5
2024-07-19,191.0
2024-07-22,192.0
2024-07-23,191.05
2024-07-24,190.0
2024-07-25,191.0
2024-07-26,195.0
2024-07-29,191.15
2024-07-31,196.9
2024-08-01,195.95
2024-08-02,196.0
2024-08-05,194.95
2024-08-06,194.9
2024-08-07,194.0
2024-08-08,195.0
2024-08-09,198.0
2024-08-12,198.0
2024-08-13,192.0
2024-08-15,195.0
2024-08-16,196.0
2024-08-19,194.0
2024-08-22,193.0
2024-08-23,197.0
2024-08-26,197.0
2024-08-27,196.0
2024-08-28,193.0
2024-08-29,195.0
2024-08-30,192.0
2024-09-02,192.0
2024-09-03,192.05
2024-09-04,192.0
2024-09-05,193.5
2024-09-06,193.5
2024-09-09,191.0
2024-09-10,193.0
2024-09-11,193.0
2024-09-12,193.0
2024-09-13,195.0
2024-09-18,191.6
2024-09-19,194.0
2024-09-20,192.0
2024-09-23,194.8
2024-09-24,192.1
2024-09-25,193.8
2024-09-26,195.0
2024-09-27,195.0
2024-09-30,193.0
2024-10-01,191.0
2024-10-02,191.0
2024-10-03,191.15
2024-10-04,193.0
2024-10-07,192.0
2024-10-08,190.2
2024-10-09,190.05
2024-10-10,190.0
2024-10-11,190.0
2024-10-14,190.0
2024-10-15,190.0
2024-10-16,188.0
2024-10-17,189.5
2024-10-18,189.0
2024-10-21,189.95
2024-10-22,189.0
2024-10-23,189.95
2024-10-24,189.8
2024-10-25,188.0
2024-10-28,189.0
2024-10-29,187.5
2024-10-30,188.85
2024-10-31,190.0
2024-11-01,190.0
2024-11-04,192.0
2024-11-05,192.0
2024-11-07,191.0
2024-11-08,191.9
2024-11-11,194.0
2024-11-12,194.9
2024-11-13,195.0
2024-11-14,197.0
2024-11-15,197.0
2024-11-19,197.0
2024-11-20,195.0
2024-11-21,193.55
2024-11-22,199.0
2024-11-25,195.3
2024-11-26,197.1
2024-11-27,197.0
2024-11-28,198.0
2024-11-29,197.9
2024-12-02,194.5
2024-12-03,197.0
2024-12-04,194.3
2024-12-05,194.3
2024-12-06,194.35
2024-12-09,194.4
2024-12-10,194.0
2024-12-11,192.0
2024-12-12,192.0
2024-12-13,195.0
2024-12-16,192.35
2024-12-17,196.0
2024-12-18,196.95
2024-12-19,197.0
2024-12-20,198.0
2024-12-23,198.5
2024-12-24,197.0
2024-12-25,197.8
2024-12-26,198.5
2024-12-27,200.5
2024-12-30,203.0
2024-12-31,205.0
2025-01-02,204.0
2025-01-03,209.5
2025-01-06,209.4
2025-01-07,203.1
2025-01-08,205.3
2025-01-09,210.0
2025-01-10,213.65
2025-01-13,214.85
2025-01-15,215.1
2025-01-16,214.95
2025-01-17,211.5
2025-01-20,211.75
2025-01-21,202.0
2025-01-22,209.9
2025-01-23,209.45
2025-01-24,205.0
2025-01-27,208.0
2025-01-28,207.5
2025-01-29,207.8
2025-01-30,207.4
2025-01-31,207.0
2025-02-03,209.4
2025-02-04,204.5
2025-02-05,205.0
2025-02-06,208.0
2025-02-07,208.9
2025-02-10,209.0
2025-02-11,204.0
2025-02-12,192.0
2025-02-13,199.9
2025-02-14,200.0
2025-02-17,203.95
2025-02-18,201.0
2025-02-19,202.0
2025-02-20,200.0
2025-02-21,200.0
2025-02-24,201.95
2025-02-25,200.0
2025-02-26,200.0
2025-02-27,200.0
2025-02-28,198.0
2025-03-03,200.0
2025-03-04,198.0
2025-03-05,196.0
2025-03-06,190.0
2025-03-07,190.0
2025-03-10,186.5
2025-03-11,186.0
2025-03-12,185.0
2025-03-13,190.0
2025-03-14,192.0
2025-03-17,192.0
2025-03-18,195.0
2025-03-19,196.9
2025-03-20,200.0
2025-03-21,200.0
2025-03-24,201.0
2025-03-25,204.0
2025-03-26,198.5
2025-03-27,198.0
2025-03-28,195.9
2025-04-02,200.9
2025-04-03,195.0
2025-04-04,195.0
2025-04-07,190.0
2025-04-08,187.0
2025-04-09,184.0
2025-04-10,170.0
2025-04-11,176.0
2025-04-14,185.0
2025-04-15,187.2
2025-04-16,185.0
2025-04-17,189.0
2025-04-18,193.0
2025-04-21,193.0
2025-04-22,195.0
2025-04-23,197.0
2025-04-24,197.5
2025-04-25,202.0
2025-04-28,216.0
2025-04-29,220.0
2025-04-30,223.0
2025-05-02,226.0
2025-05-05,219.0
2025-05-06,219.0
2025-05-07,222.0
2025-05-08,223.0
2025-05-09,224.0
