date,EQD
2021-04-23,1237.0
2021-04-26,1188.0
2021-04-27,1235.0
2021-04-28,1235.0
2021-04-29,1235.0
2021-04-30,1186.0
2021-05-03,1233.0
2021-05-04,1250.0
2021-05-05,1250.0
2021-05-06,1250.0
2021-05-07,1250.0
2021-05-10,1250.0
2021-05-11,1250.0
2021-05-12,1250.0
2021-05-17,1250.0
2021-05-18,1230.0
2021-05-19,1272.0
2021-05-20,1222.0
2021-05-21,1208.0
2021-05-24,1208.0
2021-05-25,1208.0
2021-05-26,1230.0
2021-05-27,1230.0
2021-05-28,1230.0
2021-05-31,1230.0
2021-06-01,1240.0
2021-06-02,1207.0
2021-06-03,1245.0
2021-06-04,1245.0
2021-06-07,1254.0
2021-06-08,1250.0
2021-06-09,1260.0
2021-06-10,1260.0
2021-06-11,1260.0
2021-06-14,1260.0
2021-06-15,1275.0
2021-06-16,1260.0
2021-06-17,1305.0
2021-06-18,1269.0
2021-06-21,1319.0
2021-06-22,1343.0
2021-06-23,1343.0
2021-06-24,1343.0
2021-06-25,1295.0
2021-06-28,1339.0
2021-06-29,1339.0
2021-06-30,1339.0
2021-07-01,1339.0
2021-07-02,1339.0
2021-07-05,1339.0
2021-07-06,1339.0
2021-07-07,1339.0
2021-07-08,1286.0
2021-07-09,1235.0
2021-07-12,1211.0
2021-07-13,1259.0
2021-07-14,1308.0
2021-07-15,1334.0
2021-07-16,1334.0
2021-07-19,1334.0
2021-07-20,1308.0
2021-07-23,1308.0
2021-07-26,1300.0
2021-07-27,1300.0
2021-07-28,1300.0
2021-07-29,1300.0
2021-08-02,1300.0
2021-08-03,1300.0
2021-08-04,1300.0
2021-08-05,1300.0
2021-08-06,1275.0
2021-08-09,1251.0
2021-08-11,1250.0
2021-08-12,1250.0
2021-08-13,1250.0
2021-08-16,1255.0
2021-08-17,1255.0
2021-08-18,1255.0
2021-08-19,1255.0
2021-08-23,1251.0
2021-08-24,1251.0
2021-08-25,1251.0
2021-08-26,1276.0
2021-08-27,1276.0
2021-08-30,1276.0
2021-08-31,1277.0
2021-09-01,1277.0
2021-09-02,1277.0
2021-09-03,1277.0
2021-09-06,1277.0
2021-09-07,1298.0
2021-09-08,1298.0
2021-09-09,1300.0
2021-09-10,1300.0
2021-09-13,1300.0
2021-09-14,1300.0
2021-09-15,1300.0
2021-09-16,1300.0
2021-09-17,1300.0
2021-09-20,1300.0
2021-09-21,1300.0
2021-09-22,1300.0
2021-09-23,1300.0
2021-09-24,1300.0
2021-09-27,1300.0
2021-09-28,1300.0
2021-09-29,1300.0
2021-09-30,1300.0
2021-10-01,1300.0
2021-10-04,1300.0
2021-10-05,1301.0
2021-10-06,1301.0
2021-10-07,1300.0
2021-10-08,1300.0
2021-10-11,1300.0
2021-10-12,1300.0
2021-10-13,1320.0
2021-10-14,1372.0
2021-10-15,1370.0
2021-10-18,1423.0
2021-10-21,1423.0
2021-10-22,1423.0
2021-10-25,1423.0
2021-10-26,1441.0
2021-10-27,1471.0
2021-10-28,1500.0
2021-10-29,1505.0
2021-11-01,1555.0
2021-11-02,1543.0
2021-11-03,1539.0
2021-11-04,1500.0
2021-11-05,1486.0
2021-11-08,1500.0
2021-11-09,1500.0
2021-11-10,1444.0
2021-11-11,1482.0
2021-11-12,1482.0
2021-11-15,1482.0
2021-11-16,1482.0
2021-11-17,1482.0
2021-11-19,1482.0
2021-11-22,1480.0
2021-11-23,1480.0
2021-11-24,1480.0
2021-11-25,1480.0
2021-11-26,1480.0
2021-11-29,1480.0
2021-11-30,1480.0
2021-12-01,1460.0
2021-12-02,1460.0
2021-12-03,1449.0
2021-12-06,1449.0
2021-12-07,1449.0
2021-12-08,1449.0
2021-12-09,1450.0
2021-12-10,1450.0
2021-12-13,1450.0
2021-12-14,1450.0
2021-12-15,1450.0
2021-12-16,1450.0
2021-12-17,1450.0
2021-12-20,1450.0
2021-12-21,1449.0
2021-12-22,1449.0
2021-12-23,1449.0
2021-12-24,1449.0
2021-12-27,1449.0
2021-12-28,1449.0
2021-12-29,1449.0
2021-12-30,1420.0
2021-12-31,1364.0
2022-01-03,1364.0
2022-01-04,1364.0
2022-01-05,1364.0
2022-01-06,1321.0
2022-01-07,1373.0
2022-01-10,1427.0
2022-01-12,1420.0
2022-01-13,1420.0
2022-01-14,1476.0
2022-01-17,1500.0
2022-01-18,1500.0
2022-01-19,1500.0
2022-01-20,1493.0
2022-01-21,1493.0
2022-01-24,1493.0
2022-01-25,1493.0
2022-01-26,1493.0
2022-01-27,1493.0
2022-01-28,1493.0
2022-01-31,1520.0
2022-02-01,1520.0
2022-02-02,1480.0
2022-02-03,1480.0
2022-02-04,1480.0
2022-02-07,1480.0
2022-02-08,1480.0
2022-02-09,1480.0
2022-02-10,1480.0
2022-02-11,1481.0
2022-02-14,1481.0
2022-02-15,1481.0
2022-02-16,1481.0
2022-02-17,1481.0
2022-02-18,1474.0
2022-02-21,1474.0
2022-02-22,1474.0
2022-02-23,1450.0
2022-02-24,1480.0
2022-02-25,1480.0
2022-02-28,1480.0
2022-03-01,1480.0
2022-03-02,1480.0
2022-03-03,1480.0
2022-03-04,1450.0
2022-03-07,1450.0
2022-03-08,1395.0
2022-03-09,1400.0
2022-03-10,1400.0
2022-03-11,1410.0
2022-03-14,1410.0
2022-03-15,1410.0
2022-03-16,1407.0
2022-03-17,1407.0
2022-03-18,1407.0
2022-03-21,1407.0
2022-03-22,1407.0
2022-03-23,1407.0
2022-03-24,1407.0
2022-03-25,1407.0
2022-03-28,1355.0
2022-03-29,1301.0
2022-03-30,1353.0
2022-03-31,1407.0
2022-04-01,1352.0
2022-04-04,1298.0
2022-04-05,1248.0
2022-04-06,1297.0
2022-04-07,1345.0
2022-04-08,1398.0
2022-04-11,1398.0
2022-04-12,1398.0
2022-04-13,1350.0
2022-04-14,1351.0
2022-04-15,1300.0
2022-04-18,1300.0
2022-04-19,1300.0
2022-04-20,1300.0
2022-04-21,1300.0
2022-04-22,1249.0
2022-04-25,1200.0
2022-04-26,1200.0
2022-04-27,1200.0
2022-04-28,1200.0
2022-04-29,1247.0
2022-05-04,1200.0
2022-05-05,1247.0
2022-05-06,1200.0
2022-05-09,1200.0
2022-05-10,1200.0
2022-05-11,1200.0
2022-05-12,1200.0
2022-05-13,1200.0
2022-05-16,1200.0
2022-05-17,1200.0
2022-05-18,1247.0
2022-05-19,1200.0
2022-05-20,1247.0
2022-05-23,1247.0
2022-05-24,1200.0
2022-05-25,1200.0
2022-05-26,1200.0
2022-05-27,1200.0
2022-05-30,1200.0
2022-05-31,1247.0
2022-06-01,1200.0
2022-06-02,1156.0
2022-06-03,1202.0
2022-06-06,1200.0
2022-06-07,1200.0
2022-06-08,1203.0
2022-06-09,1203.0
2022-06-10,1167.0
2022-06-13,1213.0
2022-06-14,1167.0
2022-06-15,1167.0
2022-06-16,1172.0
2022-06-17,1172.0
2022-06-20,1200.0
2022-06-21,1200.0
2022-06-22,1199.0
2022-06-23,1246.0
2022-06-24,1199.0
2022-06-27,1152.0
2022-06-28,1110.0
2022-06-29,1100.0
2022-06-30,1100.0
2022-07-01,1100.0
2022-07-04,1100.0
2022-07-05,1100.0
2022-07-06,1100.0
2022-07-07,1057.0
2022-07-08,1057.0
2022-07-12,1057.0
2022-07-13,1057.0
2022-07-14,1025.0
2022-07-15,1025.0
2022-07-18,1025.0
2022-07-19,1086.0
2022-07-20,1022.0
2022-07-21,1083.0
2022-07-22,1083.0
2022-07-25,1083.0
2022-07-26,1115.0
2022-07-27,1115.0
2022-07-28,1110.0
2022-07-29,1110.0
2022-08-01,1110.0
2022-08-02,1110.0
2022-08-03,1110.0
2022-08-04,1110.0
2022-08-05,1170.0
2022-08-08,1170.0
2022-08-09,1170.0
2022-08-10,1170.0
2022-08-11,1110.0
2022-08-12,1174.0
2022-08-15,1174.0
2022-08-16,1174.0
2022-08-17,1174.0
2022-08-18,1174.0
2022-08-19,1174.0
2022-08-22,1174.0
2022-08-23,1199.0
2022-08-24,1199.0
2022-08-25,1199.0
2022-08-26,1200.0
2022-08-29,1200.0
2022-08-30,1200.0
2022-08-31,1200.0
2022-09-01,1200.0
2022-09-02,1200.0
2022-09-05,1200.0
2022-09-06,1200.0
2022-09-07,1200.0
2022-09-08,1200.0
2022-09-09,1200.0
2022-09-12,1200.0
2022-09-13,1130.0
2022-09-14,1135.0
2022-09-15,1140.0
2022-09-16,1200.0
2022-09-19,1165.0
2022-09-20,1131.0
2022-09-21,1130.0
2022-09-22,1098.0
2022-09-23,1163.0
2022-09-26,1163.0
2022-09-27,1200.0
2022-09-28,1168.0
2022-09-29,1110.0
2022-09-30,1045.0
2022-10-03,1045.0
2022-10-04,1045.0
2022-10-05,1045.0
2022-10-06,1045.0
2022-10-07,1045.0
2022-10-11,1045.0
2022-10-12,1045.0
2022-10-13,1045.0
2022-10-14,1014.0
2022-10-17,1014.0
2022-10-18,991.0
2022-10-19,990.0
2022-10-20,1018.0
2022-10-21,999.0
2022-10-24,999.0
2022-10-25,1030.0
2022-10-26,1060.0
2022-10-27,1100.0
2022-10-28,1040.0
2022-10-31,1040.0
2022-11-01,1000.0
2022-11-02,1026.0
2022-11-03,1026.0
2022-11-04,1000.0
2022-11-07,1000.0
2022-11-08,1000.0
2022-11-09,1000.0
2022-11-10,1000.0
2022-11-11,1000.0
2022-11-14,1000.0
2022-11-15,1000.0
2022-11-16,1000.0
2022-11-17,1000.0
2022-11-21,960.0
2022-11-22,960.0
2022-11-23,960.0
2022-11-24,960.0
2022-11-25,960.0
2022-11-28,960.0
2022-11-29,990.0
2022-11-30,990.0
2022-12-01,1000.0
2022-12-02,1000.0
2022-12-05,1000.0
2022-12-06,1000.0
2022-12-07,1000.0
2022-12-08,1000.0
2022-12-09,999.0
2022-12-12,999.0
2022-12-13,1000.0
2022-12-14,1000.0
2022-12-15,1000.0
2022-12-16,950.0
2022-12-19,930.0
2022-12-20,920.0
2022-12-21,900.0
2022-12-22,906.0
2022-12-23,900.0
2022-12-26,900.0
2022-12-27,900.0
2022-12-28,900.0
2022-12-29,870.0
2022-12-30,850.0
2023-01-02,850.0
2023-01-03,850.0
2023-01-04,850.0
2023-01-05,850.0
2023-01-06,800.0
2023-01-09,800.0
2023-01-10,845.0
2023-01-12,845.0
2023-01-13,850.0
2023-01-16,874.0
2023-01-17,840.0
2023-01-18,844.0
2023-01-19,844.0
2023-01-20,844.0
2023-01-23,810.4
2023-01-24,842.8
2023-01-25,840.0
2023-01-26,830.0
2023-01-27,810.4
2023-01-30,810.4
2023-01-31,840.0
2023-02-01,873.0
2023-02-02,838.1
2023-02-03,870.0
2023-02-06,904.0
2023-02-07,940.0
2023-02-08,903.0
2023-02-09,939.1
2023-02-10,935.0
2023-02-13,972.0
2023-02-14,972.0
2023-02-15,972.0
2023-02-16,972.0
2023-02-17,1000.0
2023-02-20,1009.0
2023-02-21,1009.0
2023-02-22,1009.0
2023-02-23,1009.0
2023-02-24,999.0
2023-02-27,999.0
2023-02-28,959.1
2023-03-01,994.0
2023-03-02,994.0
2023-03-03,954.3
2023-03-06,954.3
2023-03-07,954.3
2023-03-08,954.3
2023-03-09,954.3
2023-03-10,954.3
2023-03-13,954.3
2023-03-14,954.3
2023-03-15,954.3
2023-03-16,943.0
2023-03-17,946.0
2023-03-20,946.0
2023-03-21,946.0
2023-03-22,946.0
2023-03-23,950.0
2023-03-24,950.0
2023-03-27,950.0
2023-03-28,950.0
2023-03-29,940.0
2023-03-30,910.0
2023-03-31,875.0
2023-04-03,875.0
2023-04-04,909.9
2023-04-05,909.9
2023-04-06,909.9
2023-04-07,909.9
2023-04-10,909.9
2023-04-11,909.9
2023-04-12,909.9
2023-04-13,909.9
2023-04-14,946.0
2023-04-17,946.0
2023-04-18,946.0
2023-04-19,946.0
2023-04-20,981.0
2023-04-21,981.0
2023-04-25,981.0
2023-04-26,946.0
2023-04-27,939.0
2023-04-28,970.0
2023-05-02,970.0
2023-05-03,970.0
2023-05-04,1005.0
2023-05-05,1005.0
2023-05-08,1005.0
2023-05-09,1005.0
2023-05-10,1005.0
2023-05-11,1005.0
2023-05-12,997.0
2023-05-15,997.0
2023-05-16,997.0
2023-05-17,997.0
2023-05-18,997.0
2023-05-19,997.0
2023-05-22,997.0
2023-05-23,997.0
2023-05-24,997.0
2023-05-25,997.0
2023-05-26,995.0
2023-05-29,995.0
2023-05-30,995.0
2023-05-31,980.0
2023-06-01,980.0
2023-06-02,980.0
2023-06-05,979.0
2023-06-06,979.0
2023-06-07,979.0
2023-06-08,965.0
2023-06-09,960.0
2023-06-12,960.0
2023-06-13,960.0
2023-06-14,960.0
2023-06-15,980.0
2023-06-16,1000.0
2023-06-19,1000.0
2023-06-20,982.0
2023-06-21,982.0
2023-06-22,980.0
2023-06-23,980.0
2023-06-26,980.0
2023-06-27,980.0
2023-06-28,980.0
2023-07-03,999.0
2023-07-04,999.0
2023-07-05,999.0
2023-07-06,999.0
2023-07-07,999.0
2023-07-10,999.0
2023-07-11,999.0
2023-07-12,1000.0
2023-07-13,1000.0
2023-07-14,970.0
2023-07-17,970.0
2023-07-18,970.0
2023-07-20,970.0
2023-07-21,1000.0
2023-07-24,999.0
2023-07-25,1000.0
2023-07-26,999.0
2023-07-27,990.0
2023-07-28,1000.0
2023-07-31,1026.0
2023-08-01,1021.0
2023-08-02,1060.0
2023-08-03,1100.0
2023-08-04,1138.0
2023-08-07,1138.0
2023-08-08,1138.0
2023-08-09,1096.0
2023-08-10,1096.0
2023-08-11,1096.0
2023-08-15,1130.0
2023-08-16,1120.0
2023-08-17,1140.0
2023-08-18,1150.0
2023-08-22,1160.0
2023-08-23,1160.0
2023-08-24,1155.0
2023-08-25,1109.0
2023-08-28,1065.0
2023-08-29,1100.0
2023-08-30,1066.0
2023-08-31,1066.0
2023-09-01,1066.0
2023-09-04,1066.0
2023-09-05,1100.0
2023-09-06,1100.0
2023-09-07,1065.0
2023-09-08,1065.0
2023-09-11,1065.0
2023-09-12,1065.0
2023-09-13,1107.0
2023-09-14,1107.0
2023-09-15,1063.0
2023-09-18,1063.0
2023-09-19,1063.0
2023-09-20,1063.0
2023-09-21,1025.0
2023-09-22,1050.0
2023-09-25,1090.0
2023-09-26,1090.0
2023-09-27,1100.0
2023-10-02,1100.0
2023-10-03,1136.0
2023-10-04,1136.0
2023-10-05,1168.0
2023-10-06,1175.0
2023-10-09,1184.0
2023-10-10,1130.0
2023-10-11,1180.0
2023-10-12,1110.0
2023-10-13,1110.0
2023-10-16,1110.0
2023-10-17,1110.0
2023-10-18,1110.0
2023-10-19,1110.0
2023-10-20,1110.0
2023-10-23,1110.0
2023-10-24,1110.0
2023-10-25,1110.0
2023-10-26,1110.0
2023-10-27,1110.0
2023-10-30,1110.0
2023-10-31,1110.0
2023-11-01,1110.0
2023-11-02,1110.0
2023-11-03,1110.0
2023-11-07,1110.0
2023-11-08,1050.0
2023-11-09,1050.0
2023-11-10,1050.0
2023-11-13,1080.0
2023-11-14,1050.0
2023-11-15,1085.0
2023-11-16,1085.0
2023-11-17,1149.0
2023-11-20,1149.0
2023-11-21,1081.0
2023-11-22,1050.0
2023-11-23,1050.0
2023-11-24,1112.0
2023-11-27,1100.0
2023-11-28,1050.0
2023-11-29,1050.0
2023-11-30,1050.0
2023-12-01,1050.0
2023-12-04,1050.0
2023-12-05,1109.0
2023-12-06,1109.0
2023-12-07,1109.0
2023-12-08,1043.0
2023-12-11,1043.0
2023-12-12,1043.0
2023-12-13,1025.0
2023-12-14,1025.0
2023-12-15,1086.0
2023-12-18,1086.0
2023-12-19,1086.0
2023-12-20,1086.0
2023-12-21,1120.0
2023-12-22,1053.0
2023-12-25,992.0
2023-12-26,992.0
2023-12-27,992.0
2023-12-28,1050.0
2023-12-29,987.2
2024-01-02,993.0
2024-01-03,990.0
2024-01-04,1000.0
2024-01-05,1000.0
2024-01-08,1009.0
2024-01-09,1053.0
2024-01-10,1050.0
2024-01-12,1050.0
2024-01-15,1050.0
2024-01-16,1100.0
2024-01-17,1130.0
2024-01-18,1130.0
2024-01-19,1130.0
2024-01-22,1130.0
2024-01-23,1130.0
2024-01-24,1110.0
2024-01-25,1110.0
2024-01-26,1110.0
2024-01-29,1100.0
2024-01-30,1100.0
2024-01-31,1100.0
2024-02-01,1080.0
2024-02-02,1080.0
2024-02-05,1085.0
2024-02-06,1085.0
2024-02-07,1085.0
2024-02-08,1085.0
2024-02-09,1100.0
2024-02-12,1110.0
2024-02-13,1110.0
2024-02-14,1083.0
2024-02-15,1080.0
2024-02-16,1080.0
2024-02-19,1110.0
2024-02-20,1110.0
2024-02-21,1110.0
2024-02-22,1107.0
2024-02-23,1129.0
2024-02-26,1129.0
2024-02-27,1130.0
2024-02-28,1080.0
2024-02-29,1109.0
2024-03-01,1109.0
2024-03-04,1052.0
2024-03-05,1053.0
2024-03-06,1052.0
2024-03-07,1096.0
2024-03-08,1132.0
2024-03-11,1167.0
2024-03-12,1198.0
2024-03-13,1198.0
2024-03-14,1180.0
2024-03-15,1180.0
2024-03-18,1180.0
2024-03-19,1180.0
2024-03-20,1150.0
2024-03-21,1160.0
2024-03-22,1160.0
2024-03-25,1160.0
2024-03-26,1160.0
2024-03-27,1159.0
2024-03-28,1140.0
2024-03-29,1150.0
2024-04-01,1130.0
2024-04-02,1140.0
2024-04-03,1130.0
2024-04-04,1160.0
2024-04-05,1160.0
2024-04-08,1160.0
2024-04-09,1159.0
2024-04-15,1198.0
2024-04-16,1196.0
2024-04-17,1229.0
2024-04-18,1227.0
2024-04-19,1227.0
2024-04-22,1227.0
2024-04-23,1227.0
2024-04-24,1182.0
2024-04-25,1183.0
2024-04-26,1227.0
2024-04-29,1227.0
2024-04-30,1227.0
2024-05-02,1227.0
2024-05-03,1161.0
2024-05-06,1225.0
2024-05-07,1225.0
2024-05-08,1225.0
2024-05-09,1198.0
2024-05-10,1200.0
2024-05-13,1200.0
2024-05-14,1165.0
2024-05-15,1165.0
2024-05-16,1165.0
2024-05-17,1165.0
2024-05-20,1165.0
2024-05-21,1160.0
2024-05-22,1122.0
2024-05-23,1150.0
2024-05-24,1150.0
2024-05-27,1151.0
2024-05-28,1151.0
2024-05-29,1151.0
2024-05-30,1160.0
2024-05-31,1180.0
2024-06-03,1180.0
2024-06-04,1180.0
2024-06-05,1180.0
2024-06-06,1180.0
2024-06-07,1150.0
2024-06-10,1145.0
2024-06-11,1145.0
2024-06-12,1145.0
2024-06-13,1145.0
2024-06-14,1183.0
2024-06-19,1183.0
2024-06-20,1221.0
2024-06-21,1240.0
2024-06-24,1240.0
2024-06-25,1150.0
2024-06-26,1140.0
2024-06-27,1175.0
2024-06-28,1058.0
2024-07-01,1160.0
2024-07-02,1160.0
2024-07-03,1160.0
2024-07-04,1160.0
2024-07-05,1160.0
2024-07-08,1160.0
2024-07-09,1155.0
2024-07-10,1155.0
2024-07-11,1110.0
2024-07-12,1077.0
2024-07-15,1077.0
2024-07-16,1077.0
2024-07-17,1149.0
2024-07-18,1090.0
2024-07-19,1090.0
2024-07-22,1100.0
2024-07-23,1110.0
2024-07-24,1110.0
2024-07-25,1102.0
2024-07-26,1150.0
2024-07-29,1150.0
2024-07-31,1121.0
2024-08-01,1121.0
2024-08-02,1125.0
2024-08-05,1121.0
2024-08-06,1121.0
2024-08-07,1121.0
2024-08-08,1120.0
2024-08-09,1087.0
2024-08-12,1087.0
2024-08-13,1138.0
2024-08-15,1138.0
2024-08-16,1138.0
2024-08-19,1138.0
2024-08-22,1138.0
2024-08-23,1138.0
2024-08-26,1150.0
2024-08-27,1150.0
2024-08-28,1180.0
2024-08-29,1100.0
2024-08-30,1100.0
2024-09-02,1097.0
2024-09-03,1097.0
2024-09-04,1097.0
2024-09-05,1097.0
2024-09-06,1098.0
2024-09-09,1090.0
2024-09-10,1098.0
2024-09-11,1098.0
2024-09-12,1098.0
2024-09-13,1098.0
2024-09-18,1098.0
2024-09-19,1098.0
2024-09-20,1104.0
2024-09-23,1090.0
2024-09-24,1090.0
2024-09-25,1090.0
2024-09-26,1098.0
2024-09-27,1080.0
2024-09-30,1080.0
2024-10-01,1080.0
2024-10-02,1167.0
2024-10-03,1167.0
2024-10-04,1167.0
2024-10-07,1167.0
2024-10-08,1167.0
2024-10-09,1167.0
2024-10-10,1163.0
2024-10-11,1170.0
2024-10-14,1170.0
2024-10-15,1082.0
2024-10-16,1084.0
2024-10-17,1084.0
2024-10-18,1084.0
2024-10-21,1084.0
2024-10-22,1084.0
2024-10-23,1084.0
2024-10-24,1084.0
2024-10-25,1084.0
2024-10-28,1084.0
2024-10-29,1084.0
2024-10-30,1100.0
2024-10-31,1097.0
2024-11-01,1100.0
2024-11-04,1100.0
2024-11-05,1100.0
2024-11-07,1099.0
2024-11-08,1099.0
2024-11-11,1100.0
2024-11-12,1089.0
2024-11-13,1087.0
2024-11-14,1087.0
2024-11-15,1051.0
2024-11-19,1051.0
2024-11-20,1056.0
2024-11-21,1057.0
2024-11-22,1057.0
2024-11-25,1057.0
2024-11-26,1057.0
2024-11-27,1057.0
2024-11-28,1057.0
2024-11-29,1057.0
2024-12-02,1057.0
2024-12-03,1053.0
2024-12-04,1158.0
2024-12-05,1192.0
2024-12-06,1219.0
2024-12-09,1219.0
2025-02-11,1045.0
2025-02-12,1050.0
2025-02-13,1055.0
2025-02-14,1045.0
2025-02-17,1055.0
2025-02-18,1065.0
2025-02-19,1050.0
2025-02-20,1051.0
2025-02-21,1040.0
2025-02-24,1041.0
2025-02-25,1052.0
2025-02-26,1056.0
2025-02-27,1053.0
2025-02-28,1050.0
2025-03-03,1050.0
2025-03-04,1050.0
2025-03-05,1041.0
2025-03-06,1045.0
2025-03-07,1056.0
2025-03-10,1056.0
2025-03-11,1055.0
2025-03-12,1050.0
2025-03-13,1042.0
2025-03-14,1044.0
2025-03-17,1046.0
2025-03-18,1048.0
2025-03-19,1063.0
2025-03-20,1067.0
2025-03-21,1110.0
2025-03-24,1176.0
2025-03-25,1140.0
2025-03-26,1112.0
2025-03-27,1110.0
2025-03-28,1110.0
2025-04-02,1110.0
2025-04-03,1066.0
2025-04-04,1066.0
2025-04-07,1070.0
2025-04-08,1046.0
2025-04-09,1043.0
2025-04-10,1041.0
2025-04-11,1041.0
2025-04-14,1041.0
2025-04-15,1045.0
2025-04-16,1050.0
2025-04-17,1050.0
2025-04-18,1051.0
2025-04-21,1051.0
2025-04-22,1051.0
2025-04-23,1051.0
2025-04-24,1051.0
2025-04-25,1045.0
2025-04-28,1045.0
2025-04-29,1045.0
2025-04-30,1045.0
2025-05-02,1060.0
2025-05-05,1066.0
2025-05-06,1055.0
2025-05-07,1066.0
2025-05-08,1052.0
2025-05-09,1052.0
