date,GAZ
2000-01-04,430.0
2000-01-19,420.0
2000-02-01,445.2
2000-02-03,445.2
2000-02-04,440.0
2000-02-07,425.0
2000-02-23,400.0
2000-02-29,422.0
2000-03-01,420.0
2000-03-02,421.0
2000-03-03,420.0
2000-03-06,426.0
2000-03-07,412.0
2000-03-08,420.0
2000-03-09,421.2
2000-03-10,420.0
2000-03-13,415.1
2000-03-14,419.7
2000-03-15,420.5
2000-03-16,421.0
2000-03-20,435.0
2000-03-21,435.0
2000-03-22,449.0
2000-03-23,462.0
2000-03-27,471.0
2000-03-28,468.0
2000-03-29,475.0
2000-03-30,468.0
2000-03-31,469.0
2000-04-05,460.0
2000-04-12,450.0
2000-04-13,440.0
2000-04-14,442.0
2000-04-17,450.0
2000-04-18,438.0
2000-04-20,432.0
2000-04-21,429.0
2000-04-25,446.0
2000-04-26,438.0
2000-04-27,430.0
2000-04-28,430.5
2000-05-02,405.0
2000-05-03,411.0
2000-05-04,425.0
2000-05-05,426.1
2000-05-08,447.0
2000-05-11,450.0
2000-05-12,460.0
2000-05-15,460.0
2000-05-16,465.0
2000-05-17,469.0
2000-05-18,469.0
2000-05-19,465.0
2000-05-22,465.0
2000-05-23,469.0
2000-05-24,469.0
2000-05-25,470.0
2000-05-26,465.0
2000-05-29,465.0
2000-05-31,461.0
2000-06-02,455.0
2000-06-05,458.0
2000-06-06,458.0
2000-06-07,458.0
2000-06-08,460.5
2000-06-09,455.0
2000-06-13,456.0
2000-06-19,445.0
2000-06-20,445.0
2000-06-21,446.0
2000-06-22,449.0
2000-06-23,451.0
2000-06-26,422.0
2000-06-27,430.0
2000-06-28,430.0
2000-06-29,430.0
2000-07-05,425.0
2000-07-07,427.0
2000-07-14,423.0
2000-07-18,420.0
2000-07-19,420.0
2000-07-20,413.0
2000-07-21,405.0
2000-07-24,400.1
2000-07-25,400.0
2000-07-26,387.0
2000-07-27,390.05
2000-07-28,390.0
2000-07-31,393.0
2000-08-01,391.3
2000-08-02,392.0
2000-08-03,413.8
2000-08-04,396.0
2000-08-07,396.2
2000-08-08,397.0
2000-08-09,397.0
2000-08-10,397.0
2000-08-11,390.0
2000-08-15,394.0
2000-08-17,395.0
2000-08-18,394.0
2000-08-23,442.65
2000-08-24,467.0
2000-08-28,443.0
2000-08-29,440.0
2000-08-30,435.0
2000-08-31,428.0
2000-09-01,430.0
2000-09-04,434.0
2000-09-05,426.0
2000-09-06,434.0
2000-09-07,427.0
2000-09-08,425.0
2000-09-11,427.0
2000-09-12,423.0
2000-09-13,434.0
2000-09-14,422.0
2000-09-15,423.0
2000-09-18,423.0
2000-09-19,430.0
2000-09-20,430.0
2000-09-21,430.0
2000-09-22,430.0
2000-09-25,420.0
2000-09-26,430.0
2000-09-27,420.0
2000-09-28,415.0
2000-09-29,415.0
2000-10-02,416.0
2000-10-03,415.0
2000-10-04,415.0
2000-10-05,416.0
2000-10-06,417.0
2000-10-09,411.0
2000-10-10,417.0
2000-10-11,415.0
2000-10-12,415.0
2000-10-13,414.0
2000-10-16,408.0
2000-10-17,408.0
2000-10-18,401.0
2000-10-19,401.0
2000-10-20,424.0
2000-10-23,405.0
2000-10-25,410.0
2000-10-26,415.0
2000-10-31,408.0
2000-11-01,410.0
2000-11-02,410.0
2000-11-03,408.5
2000-11-07,408.0
2000-11-08,408.0
2000-11-09,408.5
2000-11-10,409.0
2000-11-13,408.1
2000-11-14,391.0
2000-11-15,402.0
2000-11-16,398.0
2000-11-17,395.0
2000-11-20,391.0
2000-11-21,388.0
2000-11-22,388.0
2000-11-23,386.0
2000-11-24,385.0
2000-11-29,390.0
2000-11-30,380.0
2000-12-01,381.0
2000-12-04,364.0
2000-12-05,345.0
2000-12-07,365.7
2000-12-08,380.0
2000-12-11,390.0
2000-12-12,395.0
2000-12-13,385.0
2000-12-14,397.0
2000-12-15,396.0
2000-12-18,396.0
2000-12-19,396.0
2000-12-20,394.0
2000-12-22,394.0
2000-12-25,375.0
2000-12-26,370.0
2000-12-29,370.0
2001-01-02,353.0
2001-01-03,355.0
2001-01-05,350.0
2001-01-08,350.0
2001-01-09,350.0
2001-01-10,360.0
2001-01-12,347.0
2001-01-15,345.0
2001-01-16,345.0
2001-01-17,340.0
2001-01-18,328.0
2001-01-19,346.0
2001-01-22,346.0
2001-01-23,346.0
2001-01-24,349.5
2001-01-25,349.5
2001-01-26,357.0
2001-01-29,370.0
2001-01-30,360.0
2001-01-31,360.0
2001-02-01,350.0
2001-02-02,365.0
2001-02-05,365.0
2001-02-06,365.0
2001-02-07,360.0
2001-02-08,360.0
2001-02-09,370.0
2001-02-12,370.0
2001-02-13,380.0
2001-02-15,385.0
2001-02-16,390.0
2001-02-19,392.0
2001-02-20,390.0
2001-02-21,390.0
2001-02-22,380.0
2001-02-23,381.0
2001-02-26,380.0
2001-02-28,385.0
2001-03-01,381.0
2001-03-02,381.0
2001-03-05,381.0
2001-03-08,383.05
2001-03-09,389.0
2001-03-12,386.0
2001-03-13,382.0
2001-03-14,386.0
2001-03-15,386.0
2001-03-16,384.95
2001-03-19,384.95
2001-03-20,376.0
2001-03-21,378.1
2001-03-22,378.1
2001-03-23,378.1
2001-03-26,378.1
2001-03-28,365.0
2001-03-29,365.0
2001-03-30,355.0
2001-04-02,350.0
2001-04-03,350.0
2001-04-04,369.7
2001-04-05,365.0
2001-04-06,364.95
2001-04-09,364.95
2001-04-10,360.0
2001-04-11,355.0
2001-04-12,355.0
2001-04-13,340.0
2001-04-16,345.0
2001-04-17,333.0
2001-04-18,330.0
2001-04-19,335.0
2001-04-20,344.7
2001-04-23,344.0
2001-04-24,340.0
2001-04-25,331.0
2001-04-26,335.0
2001-04-27,325.0
2001-04-30,330.0
2001-05-02,331.0
2001-05-03,330.0
2001-05-04,330.0
2001-05-07,324.0
2001-05-08,323.0
2001-05-09,322.0
2001-05-10,322.0
2001-05-11,329.9
2001-05-14,322.0
2001-05-15,322.0
2001-05-16,322.0
2001-05-17,320.0
2001-05-18,320.0
2001-05-21,313.0
2001-05-22,308.0
2001-05-23,307.0
2001-05-24,310.0
2001-05-25,310.0
2001-05-28,313.0
2001-05-29,307.0
2001-05-30,304.0
2001-05-31,295.0
2001-06-01,295.0
2001-06-04,310.0
2001-06-07,310.0
2001-06-08,310.0
2001-06-11,297.0
2001-06-12,297.0
2001-06-13,295.0
2001-06-14,295.0
2001-06-15,295.0
2001-06-18,295.0
2001-06-19,295.0
2001-06-20,295.0
2001-06-21,295.0
2001-06-22,291.0
2001-06-25,290.0
2001-06-26,290.0
2001-06-27,275.0
2001-06-28,280.0
2001-06-29,280.0
2001-07-02,266.0
2001-07-03,251.0
2001-07-04,250.0
2001-07-05,245.0
2001-07-06,250.0
2001-07-09,240.0
2001-07-10,254.0
2001-07-11,269.1
2001-07-12,269.1
2001-07-13,255.4
2001-07-16,255.4
2001-07-17,255.4
2001-07-18,242.1
2001-07-19,242.1
2001-07-20,242.0
2001-07-23,241.0
2001-07-24,243.0
2001-07-25,233.0
2001-07-26,240.0
2001-07-27,240.0
2001-07-31,240.0
2001-08-01,231.0
2001-08-02,240.0
2001-08-03,237.0
2001-08-06,251.2
2001-08-07,266.25
2001-08-08,267.0
2001-08-09,267.0
2001-08-10,267.0
2001-08-13,267.0
2001-08-15,237.0
2001-08-16,233.0
2001-08-17,237.1
2001-08-22,237.1
2001-08-23,237.0
2001-08-24,233.0
2001-08-27,233.0
2001-08-28,233.0
2001-08-29,260.0
2001-08-30,267.0
2001-08-31,260.0
2001-09-03,270.0
2001-09-04,272.0
2001-09-05,269.0
2001-09-06,270.0
2001-09-07,269.0
2001-09-10,270.0
2001-09-11,270.0
2001-09-12,270.0
2001-09-13,240.0
2001-09-14,240.0
2001-09-17,237.0
2001-09-18,237.0
2001-09-19,245.0
2001-09-20,255.0
2001-09-21,255.0
2001-09-24,265.0
2001-09-25,265.0
2001-09-26,255.0
2001-09-27,257.0
2001-09-28,257.0
2001-10-01,257.0
2001-10-02,259.0
2001-10-03,243.65
2001-10-04,258.0
2001-10-05,260.0
2001-10-08,260.0
2001-10-09,260.0
2001-10-10,259.0
2001-10-11,259.9
2001-10-12,258.95
2001-10-15,260.0
2001-10-16,259.0
2001-10-17,259.0
2001-10-18,259.0
2001-10-19,257.9
2001-10-22,250.0
2001-10-23,256.0
2001-10-24,256.0
2001-10-25,256.0
2001-10-26,256.0
2001-10-29,258.0
2001-10-30,258.0
2001-10-31,245.0
2001-11-01,244.9
2001-11-05,228.0
2001-11-07,240.0
2001-11-08,238.0
2001-11-09,238.0
2001-11-13,237.0
2001-11-14,238.0
2001-11-15,237.9
2001-11-16,237.9
2001-11-19,238.0
2001-11-20,238.0
2001-11-21,245.0
2001-11-22,250.0
2001-11-23,255.0
2001-11-26,255.0
2001-11-27,270.0
2001-11-28,270.0
2001-11-29,265.0
2001-12-03,269.9
2001-12-04,269.9
2001-12-05,265.0
2001-12-06,260.0
2001-12-07,267.9
2001-12-10,267.9
2001-12-11,267.9
2001-12-12,267.9
2001-12-13,269.0
2001-12-14,270.0
2001-12-19,270.0
2001-12-20,270.0
2001-12-21,274.0
2001-12-24,270.0
2001-12-25,268.0
2001-12-26,274.0
2001-12-27,270.0
2001-12-28,259.0
2001-12-31,259.0
2002-01-04,244.0
2002-01-07,243.95
2002-01-09,241.0
2002-01-10,235.0
2002-01-14,234.0
2002-01-15,226.0
2002-01-16,225.0
2002-01-17,221.0
2002-01-18,232.0
2002-01-21,232.0
2002-01-22,244.0
2002-01-23,236.0
2002-01-24,232.1
2002-01-25,232.0
2002-01-28,232.0
2002-01-29,236.0
2002-01-30,236.0
2002-01-31,236.0
2002-02-01,231.1
2002-02-04,231.1
2002-02-05,225.0
2002-02-06,225.6
2002-02-07,225.6
2002-02-08,225.1
2002-02-11,225.0
2002-02-12,226.0
2002-02-13,226.0
2002-02-14,220.0
2002-02-15,220.0
2002-02-18,220.0
2002-02-19,220.0
2002-02-20,230.0
2002-02-21,230.0
2002-02-22,221.0
2002-02-26,221.0
2002-02-27,225.1
2002-02-28,235.0
2002-03-01,235.0
2002-03-04,238.0
2002-03-05,240.0
2002-03-06,238.5
2002-03-07,242.0
2002-03-08,242.0
2002-03-11,238.1
2002-03-12,238.0
2002-03-13,238.0
2002-03-14,240.0
2002-03-18,235.0
2002-03-19,235.0
2002-03-20,230.0
2002-03-21,230.05
2002-03-22,231.05
2002-03-25,230.05
2002-03-26,231.0
2002-03-27,231.0
2002-03-28,230.05
2002-03-29,230.05
2002-04-01,230.0
2002-04-02,230.0
2002-04-03,243.8
2002-04-05,230.0
2002-04-08,217.0
2002-04-09,210.0
2002-04-10,212.0
2002-04-11,212.0
2002-04-12,220.0
2002-04-15,216.0
2002-04-16,222.0
2002-04-17,210.0
2002-04-18,210.05
2002-04-19,210.05
2002-04-22,210.1
2002-04-23,210.0
2002-04-24,211.05
2002-04-25,210.05
2002-04-26,210.05
2002-04-30,210.1
2002-05-07,236.05
2002-05-09,208.6
2002-05-13,208.0
2002-05-14,208.0
2002-05-15,205.2
2002-05-16,205.0
2002-05-17,200.0
2002-05-20,200.0
2002-05-21,200.0
2002-05-22,190.6
2002-05-23,195.1
2002-05-24,195.0
2002-05-27,200.0
2002-05-28,195.1
2002-05-29,195.0
2002-05-30,195.0
2002-05-31,193.0
2002-06-05,192.0
2002-06-07,190.0
2002-06-10,190.05
2002-06-11,190.15
2002-06-12,190.15
2002-06-13,192.9
2002-06-14,193.0
2002-06-17,190.15
2002-06-19,182.0
2002-06-20,177.0
2002-06-21,167.1
2002-06-25,162.0
2002-06-27,170.0
2002-06-28,163.0
2002-07-01,160.0
2002-07-02,160.0
2002-07-03,151.0
2002-07-05,147.0
2002-07-08,155.0
2002-07-09,151.0
2002-07-10,146.0
2002-07-11,146.0
2002-07-12,141.0
2002-07-15,145.0
2002-07-17,142.0
2002-07-18,141.0
2002-07-19,141.0
2002-07-22,134.0
2002-07-23,134.0
2002-07-24,142.0
2002-07-25,146.0
2002-07-31,173.8
2002-08-05,206.95
2002-08-07,230.0
2002-08-12,191.1
2002-08-15,183.0
2002-08-16,193.95
2002-08-23,190.2
2002-08-27,192.0
2002-08-28,190.1
2002-09-06,201.5
2002-09-09,195.0
2002-09-10,200.0
2002-09-11,200.0
2002-09-12,205.0
2002-09-13,205.0
2002-09-16,205.0
2002-09-17,212.1
2002-09-18,219.0
2002-09-19,219.0
2002-09-20,219.0
2002-09-23,206.0
2002-09-27,206.0
2002-10-02,200.0
2002-10-04,191.0
2002-10-07,191.0
2002-10-10,200.0
2002-10-11,205.0
2002-10-15,192.8
2002-10-21,192.8
2002-10-22,192.7
2002-10-24,195.0
2002-10-25,194.95
2002-10-29,193.0
2002-11-01,190.0
2002-11-11,185.0
2002-11-12,192.0
2002-11-15,182.0
2002-11-19,180.0
2002-11-20,180.0
2002-11-22,189.0
2002-11-25,181.0
2002-11-26,180.5
2002-11-28,187.95
2002-11-29,190.0
2002-12-02,192.0
2002-12-03,199.0
2002-12-05,200.0
2002-12-09,199.5
2002-12-11,195.3
2002-12-12,199.5
2002-12-13,199.9
2002-12-16,199.9
2002-12-17,205.0
2002-12-18,207.0
2002-12-19,209.0
2002-12-24,209.95
2002-12-26,186.0
2002-12-27,186.0
2002-12-30,192.0
2002-12-31,189.0
2003-01-03,185.0
2003-01-06,190.0
2003-01-08,190.0
2003-01-09,191.0
2003-01-10,191.05
2003-01-13,190.95
2003-01-14,196.0
2003-01-15,194.0
2003-01-16,196.0
2003-01-17,198.9
2003-01-21,192.0
2003-01-22,190.0
2003-01-23,195.0
2003-01-24,195.0
2003-01-27,191.0
2003-01-28,195.0
2003-01-29,196.0
2003-01-30,199.0
2003-01-31,188.0
2003-02-04,190.0
2003-02-06,190.0
2003-02-07,195.0
2003-02-18,199.0
2003-02-19,199.5
2003-02-20,200.0
2003-02-25,201.0
2003-02-26,202.0
2003-02-27,204.0
2003-02-28,212.0
2003-03-03,213.9
2003-03-04,214.8
2003-03-10,202.0
2003-03-11,199.0
2003-03-13,200.0
2003-03-17,200.0
2003-03-19,199.95
2003-03-24,191.0
2003-03-27,191.0
2003-04-01,193.0
2003-04-02,192.0
2003-04-03,192.05
2003-04-04,191.2
2003-04-09,195.0
2003-04-10,198.0
2003-04-11,198.0
2003-04-14,200.0
2003-04-15,200.0
2003-04-16,203.5
2003-04-17,213.5
2003-04-18,221.0
2003-04-21,223.0
2003-04-22,226.0
2003-04-23,220.0
2003-04-24,228.0
2003-04-25,232.0
2003-04-28,234.0
2003-04-29,238.0
2003-05-05,250.0
2003-05-06,255.1
2003-05-07,262.0
2003-05-09,294.0
2003-05-16,244.3
2003-05-19,231.0
2003-05-20,225.0
2003-05-21,211.7
2003-05-23,236.85
2003-05-26,230.0
2003-05-27,234.1
2003-05-28,236.0
2003-05-29,236.05
2003-06-04,245.0
2003-06-05,259.7
2003-06-09,270.0
2003-06-10,256.0
2003-06-11,250.0
2003-06-12,260.0
2003-06-13,260.1
2003-06-16,261.0
2003-06-17,261.0
2003-06-18,275.0
2003-06-20,285.0
2003-06-23,270.0
2003-06-24,266.0
2003-06-25,264.0
2003-06-27,249.95
2003-06-30,248.95
2003-07-02,240.1
2003-07-03,240.1
2003-07-04,248.0
2003-07-07,241.1
2003-07-09,242.5
2003-07-10,243.0
2003-07-14,248.0
2003-07-15,243.2
2003-07-16,248.0
2003-07-18,242.0
2003-07-21,242.15
2003-07-22,242.0
2003-07-23,242.0
2003-07-24,237.0
2003-07-25,241.0
2003-08-01,238.0
2003-08-05,238.0
2003-08-06,238.0
2003-08-11,234.2
2003-08-13,238.0
2003-08-18,243.0
2003-08-19,243.0
2003-08-22,243.0
2003-08-26,243.0
2003-08-29,248.0
2003-09-02,254.0
2003-09-04,250.0
2003-09-05,250.0
2003-09-08,246.0
2003-09-09,250.0
2003-09-10,245.0
2003-09-11,245.0
2003-09-12,252.0
2003-09-15,245.0
2003-09-16,236.0
2003-09-23,236.2
2003-09-24,237.0
2003-09-25,250.0
2003-09-26,236.1
2003-09-30,235.2
2003-10-03,240.2
2003-10-06,240.3
2003-10-07,240.0
2003-10-09,237.0
2003-10-15,236.0
2003-10-16,237.0
2003-10-17,237.1
2003-10-21,238.0
2003-10-23,236.1
2003-10-24,235.5
2003-10-28,237.1
2003-10-30,240.0
2003-10-31,245.0
2003-11-03,253.0
2003-11-04,238.1
2003-11-05,238.3
2003-11-10,249.0
2003-11-13,250.0
2003-11-14,250.0
2003-11-19,245.0
2003-11-20,245.05
2003-11-21,245.0
2003-11-25,250.0
2003-11-28,249.95
2003-12-01,250.0
2003-12-02,250.0
2003-12-03,250.0
2003-12-04,250.1
2003-12-05,249.8
2003-12-08,242.1
2003-12-09,245.0
2003-12-11,244.0
2003-12-12,243.0
2003-12-15,243.0
2003-12-16,240.0
2003-12-17,240.0
2003-12-18,235.0
2003-12-19,228.0
2003-12-22,231.1
2003-12-23,238.0
2003-12-25,235.1
2003-12-26,235.0
2003-12-29,235.0
2003-12-30,235.0
2004-01-02,235.0
2004-01-07,236.0
2004-01-08,237.5
2004-01-12,236.2
2004-01-13,240.0
2004-01-14,238.5
2004-01-15,240.0
2004-01-16,252.0
2004-01-19,252.0
2004-01-22,250.0
2004-01-23,251.7
2004-01-27,249.0
2004-01-28,251.8
2004-01-29,251.8
2004-01-30,255.0
2004-02-03,261.0
2004-02-04,270.0
2004-02-05,275.0
2004-02-06,280.0
2004-02-09,284.9
2004-02-10,288.0
2004-02-11,294.0
2004-02-12,300.0
2004-02-13,309.0
2004-02-16,299.9
2004-02-17,305.0
2004-02-18,305.0
2004-02-19,305.0
2004-02-20,310.0
2004-02-23,318.0
2004-02-24,335.0
2004-02-25,326.0
2004-02-26,330.0
2004-02-27,330.0
2004-03-01,334.0
2004-03-02,330.0
2004-03-03,325.0
2004-03-04,331.0
2004-03-05,331.0
2004-03-08,336.0
2004-03-09,337.0
2004-03-10,348.0
2004-03-11,350.0
2004-03-12,350.0
2004-03-15,354.0
2004-03-16,337.0
2004-03-17,336.0
2004-03-18,348.0
2004-03-19,352.05
2004-03-22,355.0
2004-03-23,334.5
2004-03-24,350.0
2004-03-25,331.0
2004-03-26,332.0
2004-03-29,338.0
2004-03-30,338.0
2004-03-31,330.0
2004-04-01,331.0
2004-04-02,335.0
2004-04-05,338.0
2004-04-06,338.0
2004-04-08,338.0
2004-04-09,338.1
2004-04-12,350.1
2004-04-13,355.0
2004-04-14,357.0
2004-04-15,363.0
2004-04-16,375.0
2004-04-19,377.1
2004-04-20,384.8
2004-04-21,384.5
2004-04-22,370.0
2004-04-23,385.0
2004-04-26,387.0
2004-04-27,395.0
2004-04-28,400.0
2004-04-29,424.0
2004-04-30,428.0
2004-05-04,424.0
2004-05-05,410.0
2004-05-06,391.0
2004-05-07,374.0
2004-05-10,380.0
2004-05-11,385.0
2004-05-12,385.0
2004-05-13,385.0
2004-05-14,395.0
2004-05-18,377.0
2004-05-19,370.0
2004-05-21,374.0
2004-05-24,385.0
2004-05-25,381.0
2004-05-27,385.0
2004-05-28,381.0
2004-05-31,385.0
2004-06-02,395.0
2004-06-03,400.0
2004-06-04,405.0
2004-06-07,400.0
2004-06-09,390.0
2004-06-10,390.0
2004-06-11,395.0
2004-06-15,363.0
2004-06-16,374.0
2004-06-17,396.4
2004-06-22,372.65
2004-06-23,350.3
2004-06-24,352.0
2004-06-29,361.1
2004-06-30,380.0
2004-07-01,390.0
2004-07-02,367.0
2004-07-07,367.0
2004-07-08,368.0
2004-07-09,368.0
2004-07-13,368.05
2004-07-14,383.0
2004-07-15,388.0
2004-07-16,390.0
2004-07-19,395.0
2004-07-20,395.0
2004-07-21,398.0
2004-07-22,403.0
2004-07-23,400.0
2004-07-27,400.0
2004-07-28,405.0
2004-07-30,395.0
2004-08-03,400.0
2004-08-04,400.0
2004-08-05,400.0
2004-08-06,400.0
2004-08-09,400.0
2004-08-11,400.0
2004-08-12,399.0
2004-08-13,400.0
2004-08-16,400.0
2004-08-17,410.0
2004-08-24,390.0
2004-08-26,400.0
2004-08-27,396.0
2004-08-30,402.55
2004-08-31,400.0
2004-09-01,401.1
2004-09-02,410.0
2004-09-06,402.0
2004-09-08,410.0
2004-09-09,406.0
2004-09-10,415.0
2004-09-13,415.0
2004-09-14,415.0
2004-09-15,415.0
2004-09-16,407.0
2004-09-17,407.0
2004-09-21,409.0
2004-09-22,413.0
2004-09-23,413.0
2004-09-24,410.0
2004-09-27,410.0
2004-09-28,409.8
2004-09-30,409.0
2004-10-01,404.0
2004-10-05,390.0
2004-10-06,390.0
2004-10-07,385.0
2004-10-08,392.0
2004-10-12,392.0
2004-10-13,385.0
2004-10-14,382.0
2004-10-15,380.0
2004-10-18,380.0
2004-10-19,382.0
2004-10-21,380.0
2004-10-22,370.0
2004-10-27,370.0
2004-10-28,370.0
2004-10-29,370.0
2004-11-01,392.0
2004-11-04,370.0
2004-11-05,391.9
2004-11-10,380.2
2004-11-19,385.0
2004-11-22,384.95
2004-11-23,361.9
2004-11-24,355.1
2004-11-26,360.05
2004-11-30,341.0
2004-12-02,380.2
2004-12-07,345.1
2004-12-14,345.0
2004-12-16,345.0
2004-12-17,350.0
2004-12-21,360.0
2004-12-22,360.0
2004-12-23,370.0
2004-12-24,375.0
2004-12-27,380.0
2004-12-28,380.0
2004-12-29,385.0
2004-12-30,385.0
2004-12-31,380.0
2005-01-03,402.5
2005-01-04,405.2
2005-01-05,408.0
2005-01-06,422.0
2005-01-07,440.0
2005-01-10,451.0
2005-01-12,436.0
2005-01-13,430.0
2005-01-17,430.0
2005-01-18,430.05
2005-01-19,440.0
2005-01-20,430.05
2005-01-25,430.05
2005-01-26,429.95
2005-01-27,430.05
2005-01-28,430.0
2005-01-31,430.0
2005-02-01,430.0
2005-02-02,435.0
2005-02-03,426.0
2005-02-04,430.0
2005-02-07,440.0
2005-02-08,445.0
2005-02-09,445.0
2005-02-11,460.0
2005-02-14,440.0
2005-02-15,449.0
2005-02-16,451.0
2005-02-21,460.0
2005-02-22,460.0
2005-02-23,450.0
2005-02-24,470.0
2005-02-28,471.0
2005-03-01,490.0
2005-03-02,470.0
2005-03-03,465.0
2005-03-04,465.05
2005-03-08,467.0
2005-03-09,467.0
2005-03-15,466.95
2005-03-17,460.0
2005-03-18,459.0
2005-03-21,458.95
2005-03-22,455.0
2005-03-23,430.0
2005-03-24,430.0
2005-03-25,430.0
2005-03-28,430.0
2005-03-29,440.0
2005-03-30,431.0
2005-03-31,440.0
2005-04-04,432.0
2005-04-06,434.2
2005-04-07,440.0
2005-04-08,432.1
2005-04-12,435.1
2005-04-14,440.0
2005-04-15,449.0
2005-04-18,450.0
2005-04-19,439.0
2005-04-20,450.0
2005-04-25,450.0
2005-04-26,448.0
2005-04-27,451.0
2005-04-28,450.0
2005-05-03,477.0
2005-05-04,500.0
2005-05-05,492.0
2005-05-06,489.0
2005-05-09,489.0
2005-05-10,490.0
2005-05-11,490.0
2005-05-12,485.0
2005-05-13,485.0
2005-05-16,490.0
2005-05-17,502.0
2005-05-18,505.0
2005-05-19,505.0
2005-05-20,508.0
2005-05-23,500.0
2005-05-24,504.0
2005-05-25,500.0
2005-05-27,509.0
2005-05-30,509.0
2005-05-31,509.0
2005-06-01,509.0
2005-06-02,508.0
2005-06-03,505.0
2005-06-06,505.0
2005-06-07,505.0
2005-06-08,503.0
2005-06-09,500.0
2005-06-10,490.0
2005-06-15,500.0
2005-06-16,503.0
2005-06-17,501.0
2005-06-20,508.0
2005-06-21,510.0
2005-06-22,480.0
2005-06-23,478.0
2005-06-24,485.0
2005-06-27,480.0
2005-07-04,465.0
2005-07-05,456.0
2005-07-06,464.0
2005-07-07,464.8
2005-07-08,464.8
2005-07-11,464.8
2005-07-12,465.0
2005-07-13,471.0
2005-07-14,467.0
2005-07-15,470.0
2005-07-18,497.0
2005-07-19,485.0
2005-07-20,497.0
2005-07-22,462.0
2005-07-26,475.0
2005-07-28,498.0
2005-08-01,475.0
2005-08-02,456.0
2005-08-03,470.0
2005-08-04,475.0
2005-08-05,481.0
2005-08-08,480.0
2005-08-09,486.0
2005-08-10,482.0
2005-08-11,488.0
2005-08-15,488.0
2005-08-16,489.0
2005-08-17,500.0
2005-08-18,500.0
2005-08-22,499.0
2005-08-24,490.1
2005-08-25,475.0
2005-08-26,465.0
2005-08-29,460.0
2005-08-30,471.0
2005-09-01,473.0
2005-09-02,472.0
2005-09-05,480.0
2005-09-06,470.0
2005-09-07,471.0
2005-09-08,460.0
2005-09-09,456.0
2005-09-12,460.0
2005-09-13,465.0
2005-09-14,461.95
2005-09-15,465.0
2005-09-16,462.0
2005-09-19,462.0
2005-09-20,459.0
2005-09-21,459.1
2005-09-22,442.0
2005-09-23,422.2
2005-09-26,440.0
2005-09-27,440.0
2005-09-28,440.0
2005-09-29,444.0
2005-09-30,462.0
2005-10-03,460.0
2005-10-05,458.1
2005-10-07,465.0
2005-10-10,468.0
2005-10-11,465.0
2005-10-12,465.0
2005-10-13,465.0
2005-10-14,465.0
2005-10-17,462.0
2005-10-18,470.0
2005-10-19,463.0
2005-10-20,465.0
2005-10-21,467.0
2005-10-25,470.0
2005-10-26,470.0
2005-10-27,468.0
2005-10-28,474.0
2005-11-01,475.0
2005-11-02,480.0
2005-11-03,480.0
2005-11-07,485.0
2005-11-08,482.0
2005-11-09,480.0
2005-11-10,489.0
2005-11-11,488.0
2005-11-14,480.0
2005-11-15,487.0
2005-11-21,472.0
2005-11-22,485.0
2005-11-23,487.0
2005-11-24,490.0
2005-11-25,490.0
2005-11-28,496.0
2005-11-29,490.0
2005-11-30,490.0
2005-12-01,489.0
2005-12-02,489.0
2005-12-05,488.9
2005-12-06,480.0
2005-12-07,480.2
2005-12-08,475.0
2005-12-09,480.0
2005-12-13,476.0
2005-12-14,476.0
2005-12-15,471.0
2005-12-16,481.0
2005-12-19,471.0
2005-12-20,473.0
2005-12-21,475.0
2005-12-22,472.0
2005-12-23,472.3
2005-12-26,472.2
2005-12-27,472.2
2005-12-28,470.0
2005-12-29,474.0
2005-12-30,473.0
2006-01-03,463.1
2006-01-04,462.0
2006-01-05,470.1
2006-01-06,480.3
2006-01-09,485.1
2006-01-10,510.0
2006-01-13,518.0
2006-01-17,499.9
2006-01-18,495.0
2006-01-19,506.0
2006-01-20,513.0
2006-01-23,512.0
2006-01-24,510.0
2006-01-25,520.0
2006-01-26,540.0
2006-01-27,565.0
2006-01-30,598.0
2006-02-01,633.0
2006-02-02,619.0
2006-02-03,585.0
2006-02-06,620.0
2006-02-07,653.0
2006-02-08,673.0
2006-02-09,713.0
2006-02-10,755.0
2006-02-13,763.0
2006-02-14,718.0
2006-02-15,731.0
2006-02-16,730.0
2006-02-17,735.0
2006-02-20,735.0
2006-02-21,730.0
2006-02-22,745.0
2006-02-23,740.0
2006-02-24,710.0
2006-02-27,680.0
2006-02-28,681.0
2006-03-01,680.0
2006-03-02,698.0
2006-03-03,708.0
2006-03-06,700.0
2006-03-07,682.0
2006-03-08,650.0
2006-03-09,650.0
2006-03-10,689.0
2006-03-13,699.0
2006-03-14,665.0
2006-03-15,640.0
2006-03-17,660.0
2006-03-20,680.0
2006-03-21,690.0
2006-03-22,679.0
2006-03-23,689.0
2006-03-24,687.0
2006-03-27,692.0
2006-03-28,690.0
2006-03-29,690.0
2006-03-30,675.0
2006-03-31,678.0
2006-04-03,678.0
2006-04-04,690.0
2006-04-05,701.0
2006-04-06,705.0
2006-04-07,740.0
2006-04-10,775.0
2006-04-13,775.0
2006-04-14,781.0
2006-04-17,780.0
2006-04-18,735.0
2006-04-19,755.0
2006-04-20,738.0
2006-04-21,770.0
2006-04-24,776.0
2006-04-25,777.0
2006-04-26,780.0
2006-04-27,810.0
2006-04-28,800.0
2006-05-02,782.0
2006-05-03,799.0
